episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10
4086,1283,91,0.11665420234203339,-0.40882381796836853,0.3710349500179291,-1.643837571144104,0,-3,0,-13,10,5.0,84.55761188268661,0.12963780980733175,0.08256700373711451,0.16000597239739417,0.32819852347415646,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,1.9879901888827938
4087,1284,75,0.5339727997779846,-0.41486814618110657,1.1197586059570312,-1.2600756883621216,1,-3,1,-10,1,-4.0,66.77566677331924,0.1295729909024281,-0.0317369784499929,-0.10928484201431275,0.0,0.0,-0.10920226573944092,0.0,0.0,0.0,0.0,0.0,0.0
4088,1286,193,-2.3415863513946533,-0.4025314450263977,-2.481844902038574,-1.5938084125518799,-2,-3,-2,-13,0,-5.0,184.6564022898674,0.12950820440697688,-0.06606301270842554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,1286,206,-1.3051002025604248,0.4176609516143799,-2.6091854572296143,0.6004751324653625,-1,3,-3,5,0,-5.0,195.73503535985947,0.12944345030477342,-0.1199966270235181,0.15316145350632598,0.0,0.041833677887916566,0.0,0.0,0.0,0.0,0.0,-0.10916600227355958,0.0
4090,1287,98,0.38469311594963074,-0.4125962555408478,0.9735798239707947,-1.3562158346176147,0,-3,1,-11,4,-1.0,90.05969434976578,0.12937872857962104,0.1656030716010002,0.17264092932155495,0.4517613538045451,0.16819247960262323,1.3742204231798303,0.10267115352028824,0.06368912714820249,0.0,0.21584878808588503,0.02994494768783222,0.12751315425605547
4091,1287,46,0.029504820704460144,0.4172821342945099,-0.577342689037323,1.0971200466156006,0,3,-1,9,2,-3.0,39.523510098457336,0.12931403921533124,2.3174341049104252,2.2011653592021743,3.895803882273774,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.586052078319927,1.1768235078360842,0.6744857553613124
4092,1287,105,-0.7023947238922119,0.4093215763568878,-1.1136434078216553,1.2547179460525513,-1,3,-1,10,8,3.0,97.52328532934189,0.12924938219572357,-0.0801502688685267,0.021502761158591746,0.4541317321792313,0.12177798682281635,0.3400982470033599,1.045342894902105,-0.048422370650302735,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4093,1288,76,0.2363070696592331,-0.4137275815010071,0.6514613628387451,-1.6240426301956177,0,-3,1,-13,0,-5.0,67.8389424085617,0.1291847575046257,-0.1703484198987484,-0.06798814535140991,-0.10938687324523927,-0.1092468023300171,-0.10642554256573089,-0.10888687372207642,-0.08288676867650195,-0.06782594621181488,-0.10913608074188233,-0.10890759229660035,-0.10912861824035645
4094,1288,80,0.25433939695358276,-0.4078318476676941,0.4335373044013977,-1.5500988960266113,0,-3,0,-12,9,4.0,73.95677649974823,0.1291201651258734,0.7804652909837093,0.5760321526269969,0.6820937368424916,1.370102662598224,1.5758873865446799,2.1838681574266157,1.6966649703534578,0.16763533638359862,1.3080942576045613,2.0684825133175258,1.8078128994380915
4095,1289,102,-0.5092791318893433,0.4050833284854889,-0.9277635216712952,1.280653953552246,-1,3,-1,10,5,0.0,95.02906954288483,0.12905560504331048,-0.0801502688685267,0.021502761158591746,0.4541317321792313,0.12177798682281635,0.3400982470033599,0.8842425856031627,-0.048422370650302735,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4096,1289,179,-0.438975989818573,0.4167928993701935,-1.2398426532745361,0.9899321794509888,0,3,-1,8,9,4.0,171.86474704742432,0.12899107724078884,4.033377082016392,4.1758816647251304,3.3052506218339675,3.234779373769884,4.439677304759403,2.9223823163969427,2.332814127065944,2.3934258799734773,3.1116218645486655,2.109343115773234,2.0254376801763363
4097,1290,47,-0.10857172310352325,0.41641291975975037,-0.611891508102417,1.095122218132019,0,3,-1,9,1,-4.0,40.303348660469055,0.12892658170216845,2.3174341049104252,2.027899592082995,4.05972419743959,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.586052078319927,1.1768235078360842,0.6744857553613124
4098,1290,97,-0.7399184703826904,0.4161953926086426,-0.906095564365387,1.4919377565383911,-1,3,-1,12,8,3.0,89.59681642055511,0.12886211841131737,0.15839579916349145,0.7785327324604814,0.11509851814211183,0.15699653803654626,0.05847766433170448,0.021302980567216873,-0.0172510068648291,0.23680423817495427,-0.017536409315648968,-0.06580541133880616,-0.20723939538002015
4099,1290,80,0.2823107838630676,-0.41202086210250854,1.3712176084518433,-0.6350157260894775,0,-3,1,-5,0,-5.0,71.36281377077103,0.12879768735211172,5.498998059166549,2.4260779387125337,2.3836047988314437,2.8970421767092844,3.2667807776267868,2.58134786139824,3.7768391449024232,2.6026050060648775,3.26326398905508,3.42650321781357,2.5718728261539345
4100,1292,88,-0.6162604689598083,0.4132795035839081,-0.8682072162628174,1.2840805053710938,-1,3,-1,10,5,0.0,80.90372973680496,0.12873328850843568,-0.0801502688685267,0.021502761158591746,0.4541317321792313,0.12177798682281635,0.3400982470033599,0.7841457113212058,-0.048422370650302735,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4101,1293,83,0.39044564962387085,-0.416467547416687,1.6684340238571167,-0.12476535141468048,0,-3,2,-1,5,0.0,76.09329497814178,0.12866892186418147,0.0,0.0,0.3414355448392401,0.0,0.04189818501472473,4.385147312836429,0.0352053102016449,0.0,0.34064509441234947,0.05897975796281916,0.19827535759003653
4102,1294,192,-2.0627710819244385,-0.41454219818115234,-3.1266896724700928,-2.2669382095336914,-2,-3,-3,-18,0,-5.0,184.16948598623276,0.12860458740324937,-0.0028326098735125815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04265767931938172
4103,1296,89,0.32987937331199646,-0.417676717042923,0.6942229270935059,-1.2266252040863037,0,-3,1,-10,3,-2.0,82.18830335140228,0.12854028510954776,0.01464762186993418,0.21165545459151655,0.13960521005567192,0.925863754583304,0.4855089357000374,0.71535982610557,-0.177907854616642,0.08885967509562809,0.38043164464531,0.099564620555708,0.04586296480596066
4104,1296,160,-0.6252058744430542,0.4092291593551636,-0.8671967387199402,1.1884965896606445,-1,3,-1,10,5,0.0,153.8869772553444,0.12847601496699299,-0.0801502688685267,0.021502761158591746,0.4541317321792313,0.19912791491847728,0.3400982470033599,0.7401415570004986,-0.048422370650302735,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4105,1296,92,0.4120709300041199,-0.4042935371398926,0.4047156274318695,-1.5556191205978394,0,-3,0,-12,5,0.0,86.2458587884903,0.1284117769595095,0.7804652909837093,0.5760321526269969,0.6820937368424916,1.370102662598224,1.5758873865446799,1.9715995193237685,1.6966649703534578,0.16763533638359862,1.3080942576045613,2.0684825133175258,1.8078128994380915
4106,1297,123,-0.45116743445396423,0.4067215025424957,-1.0443627834320068,1.192552089691162,0,3,-1,10,5,0.0,116.35465371608734,0.12834757107102976,-0.04664803093123544,0.26536518741575027,0.957719633935827,0.4789083377777466,0.30167179956018003,3.456025566813997,0.5444518085508574,0.2890021000841039,-0.16546887134340538,0.11884145891116168,0.22503184150463865
4107,1298,133,-0.524211049079895,0.41085487604141235,-0.9301585555076599,1.355684518814087,-1,3,-1,11,0,-5.0,126.506152510643,0.12828339728549426,-0.11835041728693146,0.04423430263996125,1.0526893238235457,0.1818824509520348,-0.01191158158367226,0.07473613997621503,-0.038372519850546016,-0.056842565351399074,0.09849007355558037,-0.02263505582809449,0.026698344660741093
4108,1298,61,0.25506556034088135,-0.4061764180660248,0.3467250466346741,-1.6394469738006592,0,-3,0,-13,10,5.0,54.80432367324829,0.12821925558685152,0.08256700373711451,0.16000597239739417,0.32819852347415646,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,2.2171162230829697
4109,1298,170,-0.4891735315322876,0.41147804260253906,-0.48656734824180603,1.702505111694336,0,3,0,14,10,5.0,163.84125584363937,0.1281551459590581,4.042259141296526,1.2155826777811933,0.43220912376899634,0.8549841295641779,1.0935196809594288,-0.0008143348242442283,0.7734253154086757,0.8575801425289182,0.5922691079340451,0.2917333622321633,0.056761719862777005
4110,1299,209,-0.6851840019226074,0.41690221428871155,-1.3154094219207764,1.2750840187072754,-1,3,-1,10,5,0.0,201.18425405025482,0.1280910683860786,0.17496047432376977,0.021502761158591746,0.4541317321792313,0.19912791491847728,0.3400982470033599,0.6603798316286651,-0.048422370650302735,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4111,1299,221,-2.8094661235809326,-0.4170351028442383,-4.208161354064941,-2.83390212059021,-3,-3,-4,-23,0,-5.0,211.1262816786766,0.12802702285188555,-0.10996143817901612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,1301,106,0.06104189157485962,-0.41210487484931946,0.0970241129398346,-1.930200219154358,0,-3,0,-15,8,3.0,99.23245680332184,0.12796300934045962,-0.27834458206544643,-0.36492636238754766,-0.32272327576255666,-0.041004511426925655,0.15394592849677313,-0.3420007250177898,-0.06815129551315577,0.1843177342016588,1.1786856925568419,0.1657018622333355,0.380089469126305
4113,1301,103,0.36352723836898804,-0.4077712595462799,0.3949550688266754,-1.657144546508789,0,-3,0,-13,10,5.0,96.83905690908432,0.1278990278357894,0.08256700373711451,0.16000597239739417,0.32819852347415646,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,2.0152584021077486
4114,1302,140,-0.4415448307991028,0.4069066345691681,-0.9042929410934448,1.0592750310897827,0,3,-1,8,8,3.0,133.64889204502106,0.12783507832187152,4.033377082016392,4.1758816647251304,3.425816061844379,3.234779373769884,4.97448495153545,3.151791671895349,2.332814127065944,2.3934258799734773,2.831214065282148,2.109343115773234,2.1430323947284657
4115,1302,217,-0.20603018999099731,0.40969058871269226,-1.0568491220474243,0.9751247763633728,0,3,-1,8,3,-2.0,210.3356801867485,0.12777116078271059,4.033377082016392,4.1758816647251304,3.425816061844379,3.0168342862398383,4.97448495153545,3.151791671895349,2.332814127065944,2.557701229342274,2.831214065282148,2.109343115773234,2.1430323947284657
4116,1302,30,0.08574987947940826,-0.4164254665374756,-0.10398996621370316,-1.139664888381958,0,-3,0,-9,7,2.0,24.320123314857483,0.12770727520231923,2.6841035952705177,3.301130688507251,4.57272437631452,3.9027450343032655,4.183738250611797,5.8767979677294635,5.542419827722581,7.2223522157055875,6.017556188909188,6.304159008084264,4.994203891458101
4117,1303,75,-0.19553901255130768,0.4133739471435547,-0.5290223956108093,1.4001548290252686,0,3,-1,11,1,-4.0,67.9051176905632,0.12764342156471808,0.09934686572865281,4.54596932482788,0.6650928223378834,-0.005276086685909287,0.25520851433978214,0.43576934160629976,-0.10855420672269342,0.6318271451339549,0.3712067296387299,0.33120623540047245,-0.4355185596741704
4118,1303,134,-0.7460742592811584,0.40947699546813965,-0.7167235612869263,1.380164623260498,-1,3,-1,11,4,-1.0,127.91603118181229,0.12757959985393574,-0.11835041728693146,0.04423430263996125,1.0737042880141492,0.1818824509520348,-0.11570574839985306,0.07473613997621503,-0.038372519850546016,-0.056842565351399074,0.09849007355558037,-0.02263505582809449,0.026698344660741093
4119,1303,112,-0.44643810391426086,0.4115435779094696,-1.0835932493209839,1.1299653053283691,0,3,-1,9,2,-3.0,105.07059043645859,0.12751581005400878,2.43652367097129,2.137624489480611,4.81689488372796,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4120,1304,175,-0.7357804775238037,0.41739439964294434,-0.9092037677764893,1.4793226718902588,-1,3,-1,12,1,-4.0,167.78996062278748,0.12745205214898178,0.15839579916349145,0.8937828053874883,0.11509851814211183,0.15699653803654626,0.05847766433170448,0.021302980567216873,-0.0172510068648291,0.23680423817495427,-0.017536409315648968,-0.06580541133880616,-0.20723939538002015
4121,1304,113,-0.40108585357666016,0.4165515601634979,-1.0706772804260254,1.0910999774932861,0,3,-1,9,2,-3.0,105.95737218856812,0.1273883261229073,2.43652367097129,2.137624489480611,4.465940501439797,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4122,1304,83,0.494543194770813,-0.4119068384170532,0.4234297573566437,-1.5850090980529785,0,-3,0,-13,10,5.0,76.98782360553741,0.12732463195984584,0.08256700373711451,0.16000597239739417,0.32819852347415646,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,2.031903463175204
4123,1305,81,0.1943211555480957,-0.40128251910209656,0.43543004989624023,-1.5697952508926392,0,-3,0,-13,2,-3.0,73.8434327840805,0.1272609696438659,0.08256700373711451,0.16000597239739417,0.21554831961553164,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,2.031903463175204
4124,1305,71,-0.3094404637813568,0.41556984186172485,-0.5256112813949585,1.4790667295455933,0,3,-1,12,0,-5.0,64.35001653432846,0.127197339159044,2.2763304845415853,0.21490649252271332,0.04543494758896022,-0.10925509929656983,-0.0635897867295146,0.15899508788521383,0.405835112828586,-0.10902469158172608,-0.0067669239616779675,0.11207768336242038,-0.059696557640097264
4125,1306,81,-0.15099309384822845,0.41086316108703613,-0.6868932247161865,1.16285240650177,0,3,-1,9,2,-3.0,74.04803258180618,0.12713374048946446,2.43652367097129,2.137624489480611,4.310325164502643,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4126,1307,92,0.5302619934082031,-0.4125659167766571,1.2462434768676758,-1.1618093252182007,1,-3,1,-9,8,3.0,83.93690580129623,0.12707017361921974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031075932719201782,0.07997533116718598,-0.06750199794769288,0.0
4127,1308,31,-0.12076940387487411,0.40907588601112366,0.021994372829794884,1.2093524932861328,0,3,0,10,8,3.0,25.193682074546814,0.12700663853241015,3.751932857674566,5.881728159476246,3.134459708395732,3.1650249446863725,3.2275629058703723,2.2137158639472743,2.4525524093692606,2.2261804657377535,2.935545580291242,2.415207205824938,1.4796817689956403
4128,1308,34,-0.213217094540596,0.4103562533855438,-0.4912755489349365,1.0557087659835815,0,3,0,8,2,-3.0,27.772477865219116,0.12694313521314396,1.8930564977974984,3.294220773155674,5.261084755492654,2.5513090401836758,2.9972353349529266,1.7313190398167473,3.53092184217879,2.9718187876640894,2.0756568771677766,1.304404599792023,2.0245145030043394
4129,1309,109,-0.6002365350723267,0.4102496802806854,-0.6592230200767517,1.5134130716323853,-1,3,-1,12,1,-4.0,102.71667337417603,0.1268796636455374,0.15839579916349145,0.7578866985864421,0.11509851814211183,0.15699653803654626,0.05847766433170448,0.021302980567216873,-0.0172510068648291,0.23680423817495427,-0.017536409315648968,-0.06580541133880616,-0.20723939538002015
4130,1309,107,0.44466912746429443,-0.4147775173187256,0.8488174080848694,-1.5886653661727905,0,-3,1,-13,7,2.0,99.27442103624344,0.12681622381371466,-0.1703484198987484,-0.06798814535140991,-0.10938687324523927,-0.1092468023300171,-0.10642554256573089,-0.10888687372207642,-0.08288676867650195,-0.1673144434502683,-0.10913608074188233,-0.10890759229660035,-0.10912861824035645
4131,1310,214,-0.40629199147224426,0.41564252972602844,-1.1796199083328247,1.1475765705108643,0,3,-1,9,2,-3.0,206.78383195400238,0.1267528157018078,2.43652367097129,2.137624489480611,4.273095242905496,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4132,1310,176,-2.237001895904541,-0.3944215774536133,-3.4261345863342285,-2.8996031284332275,-2,-3,-3,-23,5,0.0,168.3901263475418,0.1266894392939569,0.0,0.0,0.0,0.0,0.0,0.017961911270916453,0.0,0.0,0.0,-0.10948433876037598,0.0
4133,1310,76,-0.5760099291801453,0.4146461486816406,-0.9085817933082581,1.464138150215149,-1,3,-1,12,1,-4.0,68.43884229660034,0.12662609457430993,0.15839579916349145,0.6354073847584386,0.11509851814211183,0.15699653803654626,0.05847766433170448,0.021302980567216873,-0.0172510068648291,0.23680423817495427,-0.017536409315648968,-0.06580541133880616,-0.20723939538002015
4134,1310,94,0.3162536919116974,-0.4071269929409027,0.555260956287384,-1.5716452598571777,0,-3,1,-13,1,-4.0,87.21593171358109,0.12656278152702277,-0.1703484198987484,-0.16612983465194703,-0.10938687324523927,-0.1092468023300171,-0.10642554256573089,-0.10888687372207642,-0.08288676867650195,-0.1673144434502683,-0.10913608074188233,-0.10890759229660035,-0.10912861824035645
4135,1310,157,-1.3422884941101074,-0.39648136496543884,-3.130305528640747,-2.9968409538269043,-1,-3,-3,-24,0,-5.0,151.14632147550583,0.12649950013625927,-0.02763628274202347,0.0,0.04638410637676716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4136,1311,46,-0.19275066256523132,0.41446956992149353,-0.5788198709487915,1.0114291906356812,0,3,-1,8,4,-1.0,39.81756168603897,0.12643625038619113,4.033377082016392,4.1758816647251304,3.425816061844379,3.0168342862398383,4.968014080576065,3.2350255898558804,2.3714074189200542,2.557701229342274,2.831214065282148,2.109343115773234,2.1430323947284657
4137,1311,173,-1.3549011945724487,0.416877418756485,-2.310553789138794,0.8496549725532532,-1,3,-2,7,0,-5.0,162.5044583082199,0.12637303226099805,1.4963282206546613,0.08086317841761895,0.0,0.07113158245397537,0.0,0.0,0.04793297151100099,0.04203876256942749,0.10975464459844249,0.08062957237015606,0.023508841181993485
4138,1311,228,-0.4260120391845703,0.41472214460372925,-1.0239124298095703,1.0661137104034424,0,3,-1,9,2,-3.0,221.28892642259598,0.12630984574486756,2.43652367097129,2.137624489480611,4.148348358686289,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4139,1312,80,-0.3423495590686798,0.41494420170783997,-0.9437113404273987,1.1009023189544678,0,3,-1,9,2,-3.0,73.02496618032455,0.12624669082199513,2.43652367097129,2.137624489480611,3.801568693898586,2.556051051295171,2.089941809108329,1.5366048962236145,2.2860861273527044,0.8560466062985833,0.8558800244674303,1.1768235078360842,0.6744857553613124
4140,1313,68,-0.42145460844039917,0.41878801584243774,-0.9339436292648315,1.0992621183395386,0,3,-1,9,5,0.0,61.10505074262619,0.12618356747658413,2.43652367097129,2.137624489480611,3.927602707807548,2.556051051295171,2.089941809108329,1.3283587167903201,2.2860861273527044,0.8560466062985833,0.9671944437967802,1.1768235078360842,0.6744857553613124
4141,1313,141,-0.592593252658844,0.41509750485420227,-1.3428406715393066,0.5581397414207458,-1,3,-1,4,3,-2.0,134.79909825325012,0.12612047569284585,0.49188681920930316,0.5477363208380565,0.5339047867527772,5.628212411882321,0.25128588021298043,0.25338679903760275,1.2686444280383578,0.9684796201985979,0.7365190153967056,0.3309206593092918,0.36157361993475473
4142,1314,175,-0.2613205909729004,0.41518300771713257,-0.9305791258811951,1.0519026517868042,0,3,-1,8,4,-1.0,168.79633605480194,0.12605741545499943,4.033377082016392,4.1758816647251304,3.425816061844379,3.0168342862398383,4.686043135000157,3.2350255898558804,2.3714074189200542,2.557701229342274,2.831214065282148,2.109343115773234,2.1430323947284657
4143,1314,136,-0.6071079969406128,0.4106420576572418,-0.7014273405075073,1.3472281694412231,-1,3,-1,11,2,-3.0,130.03645837306976,0.12599438674727195,-0.11835041728693146,0.04423430263996125,1.0681047625828104,0.2676351041779667,-0.11570574839985306,0.07473613997621503,-0.038372519850546016,-0.056842565351399074,0.14427522764489478,-0.02263505582809449,0.026698344660741093
4144,1315,68,-0.08064009994268417,0.4102182686328888,-0.9315274357795715,0.9509309530258179,0,3,-1,8,4,-1.0,60.958841145038605,0.12593138955389832,4.033377082016392,4.1758816647251304,3.425816061844379,3.0168342862398383,4.335090836807195,3.2350255898558804,2.3714074189200542,2.557701229342274,2.831214065282148,2.109343115773234,2.1430323947284657
4145,1315,86,0.13485440611839294,-0.4145876169204712,1.525079607963562,-0.3293024003505707,0,-3,2,-3,1,-4.0,77.42100381851196,0.1258684238591214,-0.10898932218551637,3.3798662368876276,0.0,0.0,0.0,0.0,0.5302901507253468,0.0,0.22610974616079532,0.08136091877031422,0.055936644183242804
4146,1316,39,0.05358905717730522,-0.4076690673828125,0.304142564535141,-1.1053249835968018,0,-3,0,-9,1,-4.0,32.842811942100525,0.12580548964719185,2.6841035952705177,3.0117347510383867,4.57272437631452,3.9027450343032655,4.183738250611797,5.8767979677294635,5.542419827722581,7.39250115774265,6.017556188909188,6.304159008084264,4.994203891458101
4147,1316,126,-0.7888785004615784,0.41850045323371887,-2.369785785675049,0.1091766282916069,-1,3,-2,1,5,0.0,116.30311340093613,0.12574258690236825,0.07563510921279895,0.20589784787922155,0.0,0.1763201512494514,2.9003775682251964,-0.0443854368018721,0.0,0.0,0.13738894722483147,0.26363012678365,0.2819952077658845
4148,1316,101,0.5293229818344116,-0.4159508943557739,0.129777193069458,-2.1337358951568604,1,-3,0,-17,2,-3.0,94.43630331754684,0.12567971560891708,-0.07164815098047257,-0.10958781242370606,-0.20838869690895084,-0.10941659212112427,0.03160070923566818,0.0,0.0,0.0,0.0,0.0,0.0
4149,1317,161,-0.8708706498146057,0.41200658679008484,-1.1747829914093018,1.3231881856918335,-1,3,-1,11,1,-4.0,153.91115659475327,0.12561687575111263,-0.11835041728693146,-0.06919051378965377,1.2810908856275476,0.2676351041779667,-0.11570574839985306,0.07473613997621503,-0.038372519850546016,-0.056842565351399074,0.14427522764489478,-0.02263505582809449,0.026698344660741093
4150,1317,238,-0.7104834318161011,0.41550442576408386,-1.1217137575149536,1.2499926090240479,-1,3,-1,10,6,1.0,230.72787994146347,0.1255540673132371,0.30149457118395256,0.021502761158591746,0.598325814940962,0.19912791491847728,0.3400982470033599,1.2597227265990392,-0.15262271450677517,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4151,1319,81,0.24086837470531464,-0.4121533930301666,1.1110241413116455,-0.8674581050872803,0,-3,1,-7,7,2.0,73.7340298295021,0.12549129027958048,1.403298029804327,1.7147294195834952,1.8028415461426517,1.1524896811778869,2.3062493222110376,1.2938112803935615,2.338676914353615,9.752974396942731,2.0555107880716856,0.7510601623522078,1.4311282939680203
4152,1319,124,-0.6249638199806213,0.40670499205589294,-0.9185546040534973,1.2323671579360962,-1,3,-1,10,5,0.0,117.58873516321182,0.1254285446344407,0.6025752617559477,0.021502761158591746,0.598325814940962,0.19912791491847728,0.3400982470033599,1.0942608467590063,-0.15262271450677517,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4153,1319,180,-0.5676329135894775,0.4071148931980133,-1.029698371887207,1.227124571800232,-1,3,-1,10,5,0.0,173.1191663146019,0.12536583036212348,0.6025752617559477,0.021502761158591746,0.598325814940962,0.19912791491847728,0.3400982470033599,0.9453275238490519,-0.15262271450677517,0.0,0.02937549389241738,-0.028933132923569437,-0.043015745632306784
4154,1319,90,-0.5233665704727173,0.4072170853614807,-1.0459027290344238,1.0191965103149414,-1,3,-1,8,7,2.0,83.79243022203445,0.12530314744694243,0.08920996598327711,2.830559296832936,0.06415641703939394,0.03896804328841205,0.07441177722718413,0.11600248044432065,0.0,-0.10880867242813111,0.15352194394508806,0.0,0.043893928992568776
4155,1320,229,-2.0694918632507324,-0.41210436820983887,-3.2377681732177734,-2.6869051456451416,-2,-3,-3,-21,0,-5.0,221.45239436626434,0.12524049587321898,0.021002499807015948,-0.10967916250228882,0.0,-0.10969125032424927,0.0,0.0,-0.20704261898994447,0.0,0.039154901385674484,0.0,0.0
4156,1320,173,-1.13319993019104,-0.4028530418872833,-2.6423518657684326,-3.456127643585205,-1,-3,-3,-28,0,-5.0,168.01902812719345,0.12517787562528238,-0.10964465141296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06688428521156312,0.0
4157,1320,92,-0.49257656931877136,0.41597044467926025,-1.1325953006744385,1.0685445070266724,0,3,-1,9,2,-3.0,84.11567372083664,0.12511528668746974,2.43652367097129,2.137624489480611,4.401654375382407,2.73693501324543,2.089941809108329,1.3283587167903201,2.2860861273527044,0.8560466062985833,0.9671944437967802,1.1768235078360842,0.6744857553613124
4158,1320,117,0.5450432300567627,-0.401567280292511,0.6365671753883362,-1.7621676921844482,1,-3,1,-14,1,-4.0,109.95226311683655,0.125052729044126,-0.10939093828201295,-0.10891970396041871,-0.10945887565612794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,1321,95,0.37243881821632385,-0.4179902672767639,0.7167339324951172,-1.2701952457427979,0,-3,1,-10,3,-2.0,88.73687219619751,0.12499020267960395,0.01464762186993418,0.21165545459151655,0.13960521005567192,0.971062054457456,0.4855089357000374,0.71535982610557,-0.177907854616642,0.08885967509562809,0.38043164464531,0.099564620555708,0.04586296480596066
4160,1321,100,-0.3859374523162842,0.40981021523475647,-0.7023497819900513,1.07951021194458,0,3,-1,9,2,-3.0,93.8508351445198,0.12492770757826416,2.43652367097129,2.137624489480611,4.11572704454832,2.73693501324543,2.089941809108329,1.3283587167903201,2.2860861273527044,0.8560466062985833,0.9671944437967802,1.1768235078360842,0.6744857553613124
4161,1321,187,-2.372645139694214,-0.4130023717880249,-2.9872076511383057,-1.7930649518966675,-2,-3,-3,-14,0,-5.0,178.07521051168442,0.12486524372447504,-0.06512390673160554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4162,1322,99,0.4138493537902832,-0.4099322259426117,0.5739498734474182,-1.5463637113571167,0,-3,1,-12,4,-1.0,92.18618649244308,0.1248028111026128,-0.07323529995104786,-0.10901384353637696,-0.0198492861314518,-0.1094097375869751,0.18651511846313723,0.0,0.0,0.0,0.0,0.0,0.0
4163,1322,47,-0.19613957405090332,0.4141322672367096,-0.5442349314689636,1.0873664617538452,0,3,-1,9,5,0.0,39.70781069993973,0.1247404096970615,2.43652367097129,2.137624489480611,4.299961957876192,2.73693501324543,2.089941809108329,1.1411510882913833,2.2860861273527044,0.8560466062985833,0.9671944437967802,1.1768235078360842,0.6744857553613124
4164,1323,205,-0.45418304204940796,0.41301339864730835,-1.0463262796401978,1.0348294973373413,0,3,-1,8,4,-1.0,198.61653292179108,0.12467803949221298,4.033377082016392,4.1758816647251304,3.425816061844379,3.0294110096510134,4.3677626917690455,3.2350255898558804,2.3714074189200542,2.557701229342274,2.873995039352587,2.2405413172731343,2.1430323947284657
4165,1323,116,-0.8071272969245911,0.41142141819000244,-0.9433280825614929,1.388717532157898,-1,3,-1,11,2,-3.0,109.06197845935822,0.12461570047246688,-0.11835041728693146,-0.06919051378965377,1.1272903148332716,0.2676351041779667,-0.11570574839985306,0.07473613997621503,-0.038372519850546016,-0.056842565351399074,0.14427522764489478,-0.02263505582809449,0.026698344660741093
4166,1323,114,0.38058561086654663,-0.4093087315559387,0.4642498195171356,-1.5658830404281616,0,-3,0,-13,10,5.0,107.77707248926163,0.12455339262223065,0.08256700373711451,0.16000597239739417,0.21554831961553164,1.0744857257230458,0.8201795160414903,1.1619989044191832,1.1302051970704825,0.5278076594503285,1.5163577371420836,1.6151222596308892,1.6773345302050338
