episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
58,28,29,0.09162873774766922,0.40977030992507935,0.40188148617744446,1.5117268562316895,0,3,0,12,11,0.5,24.346172213554382,0.9718953670578457,0.0,0.0,0.10362601965025263,0.0,0.09513242706191541,0.0,-0.21834259033203127,0.0,0.09260640172219355,-0.2183398723602295,0.0,-0.12935903469215035,0.0,0.09847781676101458,0.0,0.0,0.10222280454087958,0.0,0.0,0.0,0.0
59,28,29,-0.3067971169948578,-0.40857788920402527,-0.8560823798179626,-2.2074756622314453,0,-3,-1,-18,6,-2.0,24.238052904605865,0.9714094193743169,-0.21763825416564941,0.0,0.0,0.08322951793670655,-0.2184860944747925,0.0,-0.13376278915040368,-0.13865921556949617,0.0,0.18150240285355196,0.10127514581096844,0.0,0.08742066025733948,0.0,-0.2184471368789673,0.09816376085514428,0.10502180751108033,0.0,0.0,-0.12207514190393604,0.0
60,28,29,0.10526558756828308,0.39815324544906616,1.4351365566253662,3.0099527835845947,0,3,1,24,18,4.0,24.322592794895172,0.9709237146646298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21850640773773194,0.0,-0.21941282749176028
61,28,29,0.38294145464897156,0.4057776629924774,1.0507892370224,2.3801560401916504,0,3,1,19,17,3.5,24.443069517612457,0.9704382528072976,0.0,0.0,0.10652664616964694,-0.0921030577259149,0.0,0.087566477060318,0.0,0.18546813937364803,0.0,0.0,0.0,0.0,0.08729096651077271,0.0,0.0,0.0,0.0,-0.1331480722117218,0.0,0.09650034840282133,0.24853420096070727
62,28,29,-0.0484423004090786,0.3967249095439911,1.2772043943405151,2.819735050201416,0,3,1,23,7,-1.5,24.157758057117462,0.9699530336808939,0.0,0.0,-0.2192406177520752,0.0,0.0,0.0,0.0,-0.1328351066170019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21884829998016359
63,29,30,0.1942436546087265,0.417324036359787,-0.005684493109583855,1.29109525680542,0,3,0,10,10,0.0,23.996175229549408,0.9694680571640535,0.19013908868366947,0.0,0.0,0.1829659888779998,0.09545413507341147,0.0,0.0,0.0,0.0,0.0,-0.1272366187523163,0.0,0.09729659172892571,0.09231731715588438,0.0,0.10724420629626817,-0.21830241680145265,0.10893252615941856,0.09610165375518571,0.0,0.0
64,29,30,0.05547914654016495,-0.406827449798584,-0.2706491947174072,-1.5994173288345337,0,-3,0,-13,13,1.5,24.383634626865387,0.9689833231354715,0.0,0.10111473831505607,0.0,0.0,0.19997186701811512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21784582138061526,0.0,0.0,0.10349105139132009,0.0,0.0,0.0,0.0
65,29,30,-0.24683715403079987,-0.41834738850593567,-0.10795854032039642,-1.2471238374710083,0,-3,0,-10,14,2.0,24.74598753452301,0.9684988314739038,0.0,0.19222689043348345,0.0,0.0,0.1039497671236883,0.0,0.0,0.1833553944379917,0.09833476249107034,0.09703312623991371,0.0,0.27023226911586107,0.10925154505750932,0.10368048598151328,-0.2185149908065796,0.20336927424965828,0.19479108848966947,0.10772133793186589,0.0,0.09435582462791947,0.0
66,30,31,0.2800696790218353,0.41600656509399414,-0.13077664375305176,0.9678547382354736,0,3,0,8,19,4.5,25.5818812251091,0.9680145820581669,0.0,0.08920692205429077,0.10803091081572985,0.10443555117845536,0.0,0.0,0.0,0.0,0.09284636629937887,0.0,0.0,-0.2184396743774414,0.0,0.10301536628770941,0.1929971999055653,0.0,0.0,0.0,0.09499755092682244,-0.21839392185211182,0.10393657170421189
67,30,31,0.11145969480276108,0.4099375307559967,0.011186654679477215,1.1857692003250122,0,3,0,9,9,-0.5,25.659344375133514,0.9675305747671379,0.0,0.10127485991716385,0.08796058297157289,0.09717705118656159,0.0,0.11348312204415073,0.0,0.0,0.10770774572447138,-0.21781997680664064,0.0,0.10788353320780036,0.19871798528494786,0.19644645697567165,-0.21783998012542727,0.19178313130834646,0.0,0.0,0.18303267411720717,0.0,0.0
