episode,step,ep_length,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19,q_20
10058,3474,69,0.1560947448015213,-0.4164494276046753,1.205308437347412,-0.678307831287384,0,-3,1,-5,19,4.5,62.045984745025635,0.01,1.9472479433042331,2.0413664462196177,2.9273097334266867,3.433996235171787,3.7919509904092066,3.422394804947299,3.3212189450957945,2.4347657525920847,3.3762062370271293,4.1843041301847785,2.7906033610131864,2.5815021355679177,2.49284181449819,2.9630635131195877,4.11092628915433,4.03222803651391,4.2164580942746115,3.528565247372011,3.6452389848601796,7.025398840942015,3.0856843166119456
10059,3474,58,-0.062279388308525085,-0.4142850935459137,0.9714604616165161,-0.6095665693283081,0,-3,1,-5,19,4.5,50.91582053899765,0.01,1.9472479433042331,2.0413664462196177,2.9273097334266867,3.433996235171787,3.7919509904092066,3.422394804947299,3.3212189450957945,2.4347657525920847,3.3762062370271293,4.1843041301847785,2.7906033610131864,2.5815021355679177,2.49284181449819,2.9630635131195877,4.11092628915433,4.03222803651391,4.2164580942746115,3.528565247372011,3.6452389848601796,6.317143517693251,3.0856843166119456
10060,3474,28,-0.30506810545921326,-0.41065770387649536,-0.19879166781902313,-0.9897513389587402,0,-3,0,-8,15,2.5,22.29777443408966,0.01,2.6867095642004224,3.6562835074471245,3.539806609456038,4.03514418988326,4.077148143211399,4.090843635797106,3.149784388930614,4.228441444398249,3.7713254541477896,3.8224591368190772,4.872113058102305,4.641282881776173,5.133873926335803,4.970135392641587,5.71485785310315,7.210508026102457,5.366934178833101,4.999392031426728,5.219787449705279,4.75773002495607,5.384936963197999
10061,3475,219,0.5032325387001038,-0.41551584005355835,0.7024445533752441,-1.2027360200881958,1,-3,1,-10,17,3.5,213.4210289120674,0.01,-0.21838812828063967,-0.11647855799049692,-0.09111230074866394,-0.21834328174591067,-0.1249343883387751,-0.1261351475511729,-0.21781537532806397,-0.09194194153376353,-0.21833348274230957,-0.21872467994689943,-0.037594943663181835,-0.21833741664886475,-0.21846351623535157,-0.14419443249702452,-0.14288888514041898,-0.21819999217987063,-0.21764132976531983,-0.1284762261204341,0.0,0.0,0.0
10062,3475,86,0.30766555666923523,-0.4134177565574646,0.8576977849006653,-1.0428314208984375,0,-3,1,-8,20,5.0,78.39576017856598,0.01,1.3379540342442002,1.321808401427837,2.2696493268857187,1.0894447040308548,2.468326366909693,1.9389413155140378,2.173053770074265,0.08470304984825558,1.8882983184965183,1.064264315860236,0.8435771316151066,1.4236200457026582,2.238725357878893,3.005928480603373,1.1847494433503274,0.945995375789634,2.7865652173794007,1.4932600666414195,2.355492441988347,2.312812266290557,7.332443720765875
10063,3475,34,-0.2728734016418457,0.4150087535381317,-0.5071115493774414,1.057561993598938,0,3,-1,8,9,-0.5,27.67015451192856,0.01,1.6942000570167117,0.4079180662402153,1.847450908021869,1.1569647552252096,1.3558067820515283,0.8605842783722734,0.46694143953008727,1.2864964903765639,0.34560771011361935,5.889159456410731,1.9830957325421958,0.13773406691680384,2.125563816885707,0.8490924917999065,1.3177044917051024,0.596849679892077,1.3919141333180298,0.49253842528398734,1.4905190356513407,0.6049808325283124,0.9922298313523792
10064,3476,89,-0.2527705430984497,0.4157608151435852,-1.1042194366455078,0.8756840229034424,0,3,-1,7,1,-4.5,81.96622359752655,0.01,1.4500959437828609,3.713820547281422,1.2440891854333946,-0.09445717628702159,1.160095058713651,1.0779989656656344,1.4891125752170433,1.3041524031691227,0.7394609032084576,1.5784537840598674,1.6705395425952123,1.4386950651456407,1.1837994797165672,-0.06564042576157297,1.5997731715289114,1.1926427861923772,1.5369487276825662,1.3705193971311285,1.1739999122245697,0.6724284244996481,1.021481306810078
10065,3476,209,-1.151256799697876,-0.40788543224334717,-0.7011704444885254,-1.521369218826294,-1,-3,-1,-12,18,4.0,202.39912205934525,0.01,0.0943722930431366,0.0,0.0,0.0,0.0,0.14801901780975957,0.12142154717888838,0.09453946115970613,0.0,0.0,0.0,-0.21879191398620607,0.0,0.0,-0.21768267154693605,0.14833470403800672,0.1796728848084964,0.12186843567517341,2.572818085350958,0.0,0.109245083564673
10066,3476,80,0.49204450845718384,-0.4133557379245758,1.0971943140029907,-0.7890762090682983,0,-3,1,-6,8,-1.0,72.71739828586578,0.01,2.109862817307327,0.923689776456621,2.146250106258361,1.7577854185191901,1.3885440688507076,1.9791164203926432,0.717082718983127,2.274289678556639,6.332160693503121,1.767281475191416,1.0323771440452005,1.8295182490295123,1.6167397880169272,1.727283522210522,2.5489359160178293,2.0141870911800885,1.8452209150469558,2.5810673795044394,2.4207662218416437,1.6713677706169092,3.446571004843829
10067,3477,243,-1.0799901485443115,-0.4151430130004883,-0.5167074203491211,-1.6615140438079834,-1,-3,-1,-13,15,2.5,236.355375289917,0.01,0.4742755254623581,0.0,0.0,-0.07100090289115907,0.0,0.0,0.0,0.1304316340261686,0.19820928512406644,0.0,-0.21859586238861084,0.13468892901521887,0.25937918670875243,0.0,0.0,2.1380147897403,-0.21759674549102784,0.0,0.2741209668586508,0.0,0.0
10068,3478,33,0.0357406847178936,0.4133165180683136,-0.047208406031131744,1.200091004371643,0,3,0,10,6,-2.0,26.992522299289703,0.01,2.85582632844692,3.1206203606428633,2.977054919755212,2.179713269344563,2.262798636526419,2.5526481997223915,6.109000815194954,3.12089992126603,3.8433083175844347,2.8829411156147855,2.6144083074009163,3.6639756392620093,2.9020962833344868,3.4132599675203132,2.559397224785652,2.017996467426639,1.8942230335113892,2.646802849331678,1.5436947577484808,0.6230766922493449,1.565508640580584
10069,3478,61,0.4202641248703003,-0.4123113453388214,0.926149308681488,-0.9980345964431763,0,-3,1,-8,20,5.0,54.012290596961975,0.01,1.3379540342442002,1.321808401427837,2.2696493268857187,1.0894447040308548,2.468326366909693,1.9389413155140378,2.173053770074265,0.08470304984825558,1.8882983184965183,1.064264315860236,0.8435771316151066,1.4236200457026582,2.238725357878893,3.005928480603373,1.1847494433503274,0.945995375789634,2.7865652173794007,1.4932600666414195,2.355492441988347,2.312812266290557,6.6493445630210735
10070,3479,50,0.023348433896899223,-0.4137394428253174,1.0064787864685059,-0.37844476103782654,0,-3,1,-3,1,-4.5,43.19097101688385,0.01,2.096831634395709,6.356677284023083,2.859026392719612,1.612891868968055,2.0309529422675974,2.245938941624084,1.472484168631767,0.4807425463061713,1.0944264368504606,2.46955357810417,2.2606415316741435,0.532461637790502,1.10875008473666,2.533275911214276,1.63577578865268,1.4616006358780012,1.5225790898712677,1.3100424919522546,1.319795825082914,1.078834135931482,1.2878275252353624
10071,3479,288,-1.1471716165542603,-0.4116097390651703,-0.049693524837493896,-0.7247088551521301,-1,-3,0,-6,0,-5.0,281.08833372592926,0.01,1.9650727864595658,0.0,0.0,0.0,0.0,0.39357520992924083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29815900016091107,0.0,0.08740100264549255,0.0,0.10581205321398801,0.101968496761941,0.0,0.0
10072,3479,42,0.007878118194639683,0.4180816113948822,-0.5587984919548035,0.7625647187232971,0,3,-1,6,0,-5.0,35.64025139808655,0.01,7.196375044533166,1.5167635644978859,2.8369110020151913,3.7075738979667534,2.345345662496231,2.5052220939433347,1.7568518101209243,3.5484978957177695,1.2259391556013604,1.0868902655679753,1.057720861601964,2.2538598735010917,4.187320054515127,1.1565073265472752,2.8363838436433157,1.3259036767333845,2.50578556965422,1.3942644467388818,2.213288388412816,2.7414118646219303,2.5343990519540815
10073,3480,173,0.5214287042617798,-0.4188520014286041,0.17994838953018188,-2.0147135257720947,1,-3,0,-16,6,-2.0,167.0356743335724,0.01,-0.21929020881652833,-0.21913642297555805,-0.1318236731040478,-0.09531659759319322,-0.14109281462431453,-0.039975308803591125,0.8412944926622093,0.0,0.0,0.0,0.0,0.0,-0.2189250946044922,0.0,0.0,0.0,0.0,0.0,-0.21812818050384522,0.0,0.0
10074,3480,48,0.057832930237054825,-0.4168365001678467,1.0789721012115479,-0.34543007612228394,0,-3,1,-3,1,-4.5,41.14086151123047,0.01,2.096831634395709,5.6226907333572855,2.859026392719612,1.612891868968055,2.0309529422675974,2.245938941624084,1.472484168631767,0.4807425463061713,1.0944264368504606,2.46955357810417,2.2606415316741435,0.532461637790502,1.10875008473666,2.533275911214276,1.63577578865268,1.4616006358780012,1.5225790898712677,1.3100424919522546,1.319795825082914,1.078834135931482,1.2878275252353624
10075,3480,99,-0.16950203478336334,0.4171079397201538,-1.410634994506836,0.4382563829421997,0,3,-1,4,19,4.5,91.8329586982727,0.01,1.240603444150487,0.5412569577395336,1.5307109435642399,2.81914427451607,2.4327271553578753,1.2641136133370452,2.974493339979127,2.0403286826546863,2.133114601296172,2.6218080933275063,2.4130460869296955,2.3055402414131696,1.0017577093528263,2.1406412174774845,1.849773542238079,1.7131280380420082,0.9441008732518131,0.044677261797753026,1.9768675568369385,5.9406459455550715,0.41356493178905773
10076,3480,92,-0.5874952077865601,0.41720277070999146,-1.4172377586364746,0.533202588558197,-1,3,-1,4,11,0.5,84.5785653591156,0.01,0.0,0.0,0.0,0.3990577336904493,0.0,0.11328640613498253,0.0,0.858626189372992,0.11472065469968805,0.0,0.44443824144055344,4.479050145268625,0.8682671876347818,0.0,0.5523905662949685,0.0,0.0,0.19288754237176753,0.28097705333137807,0.0,0.09413620056509972
10077,3481,153,0.28985002636909485,-0.41041168570518494,0.4370209574699402,-1.5038832426071167,0,-3,0,-12,19,4.5,147.14786279201508,0.01,0.44273357542203473,0.708834481145835,1.0312552996350959,0.8635851794534702,0.5220501637805625,0.8910299513569441,0.2956762650243077,1.2657546704126283,0.8069051682378944,0.9830293446626341,0.4129467399868582,1.0947370000440135,0.8444207117743447,1.4736940402500633,1.3071704301837683,1.781951163571224,1.1737685570922394,1.3876932832904616,1.23568896684327,4.444974485465065,0.8538289286076095
10078,3481,104,0.3328201174736023,-0.41879743337631226,1.0002137422561646,-1.090185523033142,0,-3,1,-9,19,4.5,96.69460141658783,0.01,0.04360370264713867,-0.26571717921389737,0.3701782993244993,-0.44924387817382816,-0.13866649347430998,0.9900583673927152,-0.03384136340084054,0.22711811151364975,1.0431299488871144,0.857939747671796,1.0826935802542956,0.31143825647533496,-0.23597625273589073,1.1073510978706291,0.08953653707663654,0.9024963331650627,-0.21820468902587892,0.41565469264694116,0.15039639680653422,3.65304574024809,0.21301880634738418
10079,3482,147,0.3360656499862671,-0.41050776839256287,0.43597954511642456,-1.513871192932129,0,-3,0,-12,19,4.5,141.08038437366486,0.01,0.44273357542203473,0.708834481145835,1.0312552996350959,0.8635851794534702,0.5220501637805625,0.8910299513569441,0.2956762650243077,1.2657546704126283,0.8069051682378944,0.9830293446626341,0.4129467399868582,1.0947370000440135,0.8444207117743447,1.4736940402500633,1.3071704301837683,1.781951163571224,1.1737685570922394,1.3876932832904616,1.23568896684327,3.78249879785911,0.8538289286076095
10080,3482,107,0.05461292713880539,-0.4169539511203766,1.194661259651184,-0.6679297089576721,0,-3,1,-5,19,4.5,99.71704572439194,0.01,1.9472479433042331,2.0413664462196177,2.9273097334266867,3.433996235171787,3.7919509904092066,3.422394804947299,3.3212189450957945,2.4347657525920847,3.3762062370271293,4.1843041301847785,2.7906033610131864,2.5815021355679177,2.49284181449819,2.9630635131195877,4.11092628915433,4.03222803651391,4.2164580942746115,3.528565247372011,3.6452389848601796,6.474333770832142,3.0856843166119456
10081,3482,32,0.09872865676879883,0.4119137227535248,-0.004250790923833847,1.1810905933380127,0,3,0,9,1,-4.5,26.065436124801636,0.01,2.967172598684555,6.9810561757184875,3.6581694492071315,3.222596974189313,3.282151099260295,3.2032652537824964,3.8029993804157423,3.6758992763693263,3.3890073204170887,3.5117695635485218,3.650038835829779,2.5934048998880934,2.539293298266464,2.8920050515850435,2.7828757128395583,3.176165770159983,2.8394980888839405,3.2909450638862134,2.772149856827375,2.421550597794046,2.0568269683836755
10082,3483,380,0.49425458908081055,-0.41064122319221497,-0.6301988363265991,-2.465441942214966,0,-3,-1,-20,18,4.0,374.6226729750633,0.01,-0.13885356247425082,0.06704937617088486,0.0,0.16464657068252564,0.0,0.08629364967346193,0.08807924257446623,0.08394092321395874,0.013685107820972597,-0.21930806636810304,0.0735394588754848,0.06972249986360818,-0.21761159896850588,0.0,0.20070999276929102,-0.19782651496957707,0.08511253595352174,0.07013263950471982,1.0933799398980475,-0.20026266526460834,-0.2195154666900635
10083,3483,305,-1.1489028930664062,-0.4131980836391449,0.059884436428546906,-0.7288734912872314,-1,-3,0,-6,0,-5.0,298.06469935178757,0.01,1.5505938491069442,0.0,0.0,0.0,0.0,0.39357520992924083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29815900016091107,0.0,0.08740100264549255,0.0,0.10581205321398801,0.101968496761941,0.0,0.0
10084,3484,99,-0.4381363093852997,0.4151472747325897,-1.4183112382888794,0.484275758266449,0,3,-1,4,19,4.5,91.68066465854645,0.01,1.240603444150487,0.5412569577395336,1.5307109435642399,2.81914427451607,2.4327271553578753,1.2641136133370452,2.974493339979127,2.0403286826546863,2.133114601296172,2.6218080933275063,2.4130460869296955,2.3055402414131696,1.0017577093528263,2.1406412174774845,1.849773542238079,1.7131280380420082,0.9441008732518131,0.044677261797753026,1.9768675568369385,5.313930002354493,0.41356493178905773
10085,3485,396,-1.052658200263977,-0.4113653302192688,-0.36757171154022217,-1.3150184154510498,-1,-3,0,-11,15,2.5,389.74185985326767,0.01,0.0858584761619568,0.0,0.0,0.0,0.3419878340514562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8879307688776437,0.0,0.0,0.0,0.0,0.0
10086,3485,39,0.23412898182868958,-0.4174078404903412,0.6126141548156738,-0.9942046403884888,0,-3,1,-8,20,5.0,32.48803001642227,0.01,1.3379540342442002,1.321808401427837,2.2696493268857187,1.0894447040308548,2.468326366909693,1.9389413155140378,2.173053770074265,0.08470304984825558,1.8882983184965183,1.064264315860236,0.8435771316151066,1.4236200457026582,2.238725357878893,3.005928480603373,1.1847494433503274,0.945995375789634,2.7865652173794007,1.4932600666414195,2.355492441988347,2.312812266290557,6.454769562249347
10087,3485,80,-0.4596589207649231,0.41700536012649536,-1.3100310564041138,0.6845361590385437,0,3,-1,5,8,-1.0,72.54452329874039,0.01,2.0291022744979776,2.5425373214566074,1.6828904296960339,0.7731395000377717,0.9876841438405166,0.8280191265278747,1.8680946560220981,0.8523639316822849,5.038319062546653,1.2851174461753527,2.4106004630293376,1.0523694973393491,1.0650031598246195,2.390171381363185,0.9389453069946938,2.021322853697992,1.0909943292694289,1.5768632489400338,1.3468261524340612,2.104354096626778,1.662688689733376
10088,3485,151,0.5228176116943359,-0.4151572287082672,0.9898273944854736,-1.08254075050354,1,-3,1,-9,2,-4.0,144.05113792419434,0.01,0.0,0.0,-0.1978192848506287,0.0,0.0,0.0,0.0,-0.12212601445684483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10089,3486,33,-0.21046660840511322,0.4129031002521515,-0.1372295320034027,1.2423650026321411,0,3,0,10,6,-2.0,27.041549682617188,0.01,2.85582632844692,3.1206203606428633,2.977054919755212,2.179713269344563,2.262798636526419,2.5526481997223915,6.034234391776909,3.12089992126603,3.8433083175844347,2.8829411156147855,2.6144083074009163,3.6639756392620093,2.9020962833344868,3.4132599675203132,2.559397224785652,2.017996467426639,1.8942230335113892,2.646802849331678,1.5436947577484808,0.6230766922493449,1.565508640580584
10090,3486,259,0.5148093700408936,-0.40522411465644836,0.5953901410102844,-1.0992916822433472,1,-3,1,-9,2,-4.0,253.7308368086815,0.01,0.0,0.0,-0.3956268777736469,0.0,0.0,0.0,0.0,-0.12212601445684483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10091,3487,74,0.12763193249702454,-0.4144132137298584,1.118714451789856,-0.7915284633636475,0,-3,1,-6,8,-1.0,66.75363451242447,0.01,2.109862817307327,0.923689776456621,2.146250106258361,1.7577854185191901,1.3885440688507076,1.9791164203926432,0.717082718983127,2.274289678556639,6.304464432681778,1.767281475191416,1.0323771440452005,1.8295182490295123,1.6167397880169272,1.727283522210522,2.5489359160178293,2.0141870911800885,1.8452209150469558,2.5810673795044394,2.4207662218416437,1.6713677706169092,3.446571004843829
10092,3488,58,0.39841917157173157,-0.41455507278442383,0.8094089031219482,-1.0304402112960815,0,-3,1,-8,20,5.0,50.942950665950775,0.01,1.3379540342442002,1.321808401427837,2.2696493268857187,1.0894447040308548,2.468326366909693,1.9389413155140378,2.173053770074265,0.08470304984825558,1.8882983184965183,1.064264315860236,0.8435771316151066,1.4236200457026582,2.238725357878893,3.005928480603373,1.1847494433503274,0.945995375789634,2.7865652173794007,1.4932600666414195,2.355492441988347,2.312812266290557,5.892567363077798
10093,3488,222,-1.2482006549835205,-0.41497066617012024,-0.04256231337785721,-0.7494027614593506,-1,-3,0,-6,0,-5.0,215.4093776345253,0.01,1.5748441215608784,0.0,0.0,0.0,0.0,0.39357520992924083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29815900016091107,0.0,0.08740100264549255,0.0,0.10581205321398801,0.101968496761941,0.0,0.0
10094,3489,42,-0.15653786063194275,-0.4159088432788849,0.5217249393463135,-0.8527777791023254,0,-3,1,-7,18,4.0,35.351347744464874,0.01,1.8011168327703575,2.182008846503907,2.737936998803354,2.350950669921538,1.4140302799111177,1.1580896663229183,2.296104185639213,1.281330385099501,1.2877171998998742,2.061427989929064,2.3824164579921865,1.9870306602849859,0.9783435819548694,2.0723928426315146,2.611456916409259,1.9706920006814883,1.863258571980648,2.3758639228854617,6.643500813758729,2.8366103474832776,2.380832786201397
10095,3489,85,-0.4815619885921478,0.4150659739971161,-0.8553518652915955,1.1520094871520996,0,3,-1,9,1,-4.5,77.62551599740982,0.01,4.150158310741321,6.348626829670659,2.7517531358419927,1.4983905884197384,1.5745620328597425,2.5867478656228347,2.034770134038834,0.16468607783366052,0.9829085006728158,1.7762147770302539,1.5895725704157895,1.1960268947811927,0.22541312750263992,1.520780247560235,1.1694127976293558,1.2374782249090526,2.3212345044439964,1.5423165634178684,1.1575569352466903,-0.014859090938860037,1.0939420063113954
10096,3491,44,0.027755798771977425,-0.4154292047023773,0.5369829535484314,-0.809497058391571,0,-3,1,-6,8,-1.0,37.31528198719025,0.01,2.109862817307327,0.923689776456621,2.146250106258361,1.7577854185191901,1.3885440688507076,1.9791164203926432,0.717082718983127,2.274289678556639,5.779944468232807,1.767281475191416,1.0323771440452005,1.8295182490295123,1.6167397880169272,1.727283522210522,2.5489359160178293,2.0141870911800885,1.8452209150469558,2.5810673795044394,2.4207662218416437,1.6713677706169092,3.446571004843829
10097,3491,57,-0.16011784970760345,0.4177800416946411,-1.227760672569275,0.570176362991333,0,3,-1,5,8,-1.0,49.52681016921997,0.01,2.0291022744979776,2.5425373214566074,1.6828904296960339,0.7731395000377717,0.9876841438405166,0.8280191265278747,1.8680946560220981,0.8523639316822849,4.316487721820857,1.2851174461753527,2.4106004630293376,1.0523694973393491,1.0650031598246195,2.390171381363185,0.9389453069946938,2.021322853697992,1.0909943292694289,1.5768632489400338,1.3468261524340612,2.104354096626778,1.662688689733376
10098,3492,187,-0.6114455461502075,0.41657689213752747,-1.3281404972076416,0.8408259749412537,-1,3,-1,7,0,-5.0,180.10894441604614,0.01,4.111092899380783,0.0,0.0,0.16163351397206738,0.0,0.20434790250274398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176985472192605,0.0,0.0,0.0,0.0,0.19131947856431084,0.08648847937583924
10099,3493,478,-2.119638681411743,-0.4005942642688751,-4.408642292022705,-3.005100965499878,-2,-3,-4,-24,3,-3.5,468.2381489276886,0.01,-0.04967840109380367,-0.08264226505300246,-0.12421002860480912,-0.13225079705796466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100,3493,73,0.11734665185213089,-0.4119633436203003,0.6129595637321472,-1.3653565645217896,0,-3,1,-11,15,2.5,65.79919898509979,0.01,-0.4150831413269043,-0.18974714171548376,-0.3074033369925412,-0.014884136837218093,-0.1001250912777038,-0.21797544956207277,-0.21848249435424805,-0.17215757071017065,-0.21879875659942627,-0.21836023330688478,-0.2179908037185669,-0.14359589934349062,-0.14361472845077516,-0.03549270807810381,-0.14395901739597322,0.21450047148634793,-0.1421091818809509,-0.21809306144714358,0.0,0.0,-0.21805434226989748
10101,3493,92,0.4110211431980133,-0.4159576892852783,1.247412919998169,-0.6881986260414124,0,-3,1,-6,8,-1.0,84.91008907556534,0.01,2.109862817307327,0.923689776456621,2.146250106258361,1.7577854185191901,1.3885440688507076,1.9791164203926432,0.717082718983127,2.274289678556639,5.136723301102951,1.767281475191416,1.0323771440452005,1.8295182490295123,1.6167397880169272,1.727283522210522,2.5489359160178293,2.0141870911800885,1.8452209150469558,2.5810673795044394,2.4207662218416437,1.6713677706169092,3.446571004843829
10102,3493,29,-0.2095540463924408,0.4079006612300873,-0.17563726007938385,1.2659577131271362,0,3,0,10,6,-2.0,23.339404344558716,0.01,2.85582632844692,3.1206203606428633,2.977054919755212,2.179713269344563,2.262798636526419,2.5526481997223915,5.9074776466125485,3.12089992126603,3.8433083175844347,2.8829411156147855,2.6144083074009163,3.6639756392620093,2.9020962833344868,3.4132599675203132,2.559397224785652,2.017996467426639,1.8942230335113892,2.646802849331678,1.5436947577484808,0.6230766922493449,1.565508640580584
10103,3493,101,0.28737035393714905,-0.4149836301803589,1.2382256984710693,-0.6826284527778625,0,-3,1,-5,19,4.5,93.69201987981796,0.01,1.9472479433042331,2.0413664462196177,2.9273097334266867,3.433996235171787,3.7919509904092066,3.422394804947299,3.3212189450957945,2.4347657525920847,3.3762062370271293,4.1843041301847785,2.7906033610131864,2.5815021355679177,2.49284181449819,2.9630635131195877,4.11092628915433,4.03222803651391,4.2164580942746115,3.528565247372011,3.6452389848601796,6.802493802310959,3.0856843166119456
10104,3494,113,-0.26897644996643066,0.41385728120803833,-1.3272104263305664,0.6180452704429626,0,3,-1,5,8,-1.0,105.72355085611343,0.01,2.0291022744979776,2.5425373214566074,1.6828904296960339,0.7731395000377717,0.9876841438405166,0.8280191265278747,1.8680946560220981,0.8523639316822849,4.144783107303654,1.2851174461753527,2.4106004630293376,1.0523694973393491,1.0650031598246195,2.390171381363185,0.9389453069946938,2.021322853697992,1.0909943292694289,1.5768632489400338,1.3468261524340612,2.104354096626778,1.662688689733376
10105,3494,107,-0.36802828311920166,0.41662272810935974,-1.049420952796936,1.083587884902954,0,3,-1,9,1,-4.5,100.10382682085037,0.01,4.150158310741321,6.184871260494507,2.7517531358419927,1.4983905884197384,1.5745620328597425,2.5867478656228347,2.034770134038834,0.16468607783366052,0.9829085006728158,1.7762147770302539,1.5895725704157895,1.1960268947811927,0.22541312750263992,1.520780247560235,1.1694127976293558,1.2374782249090526,2.3212345044439964,1.5423165634178684,1.1575569352466903,-0.014859090938860037,1.0939420063113954
10106,3494,81,-0.258061945438385,0.4143415093421936,-1.1685750484466553,0.7729484438896179,0,3,-1,6,0,-5.0,73.21423548460007,0.01,7.101492490232285,1.5167635644978859,2.8369110020151913,3.7075738979667534,2.345345662496231,2.5052220939433347,1.7568518101209243,3.5484978957177695,1.2259391556013604,1.0868902655679753,1.057720861601964,2.2538598735010917,4.187320054515127,1.1565073265472752,2.8363838436433157,1.3259036767333845,2.50578556965422,1.3942644467388818,2.213288388412816,2.7414118646219303,2.5343990519540815
10107,3495,37,0.042925167828798294,-0.41380542516708374,0.2809027433395386,-0.796650767326355,0,-3,0,-6,7,-1.5,30.63225793838501,0.01,2.907403250211869,3.7725229654245274,3.700239033635251,3.378561649250451,3.523543649468157,3.1486627500046325,2.964667025109087,7.861734393763953,4.606244172787816,4.2104915261656055,4.6131524247324585,5.116173053812681,4.438346395826993,2.0683839045677797,3.1541064887433814,4.212299254468715,2.83376910028515,3.7595359228723897,3.697550291263111,3.373689667408467,3.6799583461556473
10108,3496,184,-2.98555064201355,0.1286911815404892,-3.891639232635498,-0.5364606380462646,-3,1,-4,-4,1,-4.5,173.24945855140686,0.01,-0.028796168444156667,3.2521963171067583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18713122813786398,0.0,0.14874426881494257
10109,3497,42,-0.2692340612411499,0.4186857044696808,-0.7164485454559326,1.098201036453247,0,3,-1,9,1,-4.5,35.19139510393143,0.01,4.150158310741321,5.623084370611357,2.7517531358419927,1.4983905884197384,1.5745620328597425,2.5867478656228347,2.034770134038834,0.16468607783366052,0.9829085006728158,1.7762147770302539,1.5895725704157895,1.1960268947811927,0.22541312750263992,1.520780247560235,1.1694127976293558,1.2374782249090526,2.3212345044439964,1.5423165634178684,1.1575569352466903,-0.014859090938860037,1.0939420063113954
10110,3497,230,-2.9672787189483643,0.14572055637836456,-3.72643780708313,0.03223053365945816,-3,1,-4,0,0,-5.0,218.4387776851654,0.01,0.6501029682191832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10111,3497,19,-0.01312775444239378,-0.40449902415275574,-0.8896862268447876,-1.6658345460891724,0,-3,-1,-13,16,3.0,14.196591913700104,0.01,0.4683649531693935,-0.1427304853388582,0.44538500472580944,0.25676487318144553,0.5803821703322923,0.3254655204759476,0.2642144795872795,0.03237853395730274,0.47938052118063257,0.4827356702958874,0.5433434798178878,0.2605602798959634,0.30904110745505786,0.8422862357439342,0.28689851688212176,0.12469269134926636,2.9104485400062843,0.5599519222189058,0.36850403652510977,0.8798112121168846,0.2722879722683145
10112,3497,279,0.4936015009880066,-0.39699479937553406,-0.2992476522922516,-2.1349937915802,0,-3,0,-17,4,-3.0,273.996705532074,0.01,-0.13485872888713166,-0.24912665920323804,-0.21822853088378907,0.05692021187614113,1.2572299401113387,0.07409343269586564,-0.20114930386557117,0.0,-0.4147273921966553,0.0,0.0,-0.32058703589439397,0.005722320723203653,0.0,0.0,-0.04613440653234166,0.08676548440299106,0.05831013478306536,0.0,0.03798409997606844,-0.10004217340703164
10113,3498,29,0.1672915816307068,0.4094924330711365,0.03867851942777634,1.2396506071090698,0,3,0,10,6,-2.0,23.282109200954437,0.01,2.85582632844692,3.1206203606428633,2.977054919755212,2.179713269344563,2.262798636526419,2.5526481997223915,5.629026532899541,3.12089992126603,3.8433083175844347,2.8829411156147855,2.6144083074009163,3.6639756392620093,2.9020962833344868,3.4132599675203132,2.559397224785652,2.017996467426639,1.8942230335113892,2.646802849331678,1.5436947577484808,0.6230766922493449,1.565508640580584
10114,3498,317,0.4988388419151306,-0.4147302210330963,-0.5905067920684814,-2.552069902420044,0,-3,-1,-20,18,4.0,311.78411054611206,0.01,-0.13885356247425082,0.06704937617088486,0.0,0.16464657068252564,0.0,0.08629364967346193,0.08807924257446623,0.08394092321395874,0.013685107820972597,-0.21930806636810304,0.0735394588754848,0.06972249986360818,-0.21761159896850588,0.0,0.20070999276929102,-0.19782651496957707,0.08511253595352174,0.07013263950471982,1.001422329304973,-0.20026266526460834,-0.2195154666900635
