iteration,global_step,td_loss,grad_norm,q_mean,epsilon
5646,1856160,1.4980133771896362,1.4331254959106445,97.00531005859375,0.04
5647,1860192,0.7508376836776733,1.2500319480895996,97.05170440673828,0.04
5648,1860224,0.0015617654426023364,0.5948548913002014,97.06695556640625,0.04
5649,1860256,0.0016238759271800518,0.6139003038406372,97.03575897216797,0.04
5650,1860288,0.0016465940279886127,0.4702971279621124,97.1089096069336,0.04
5651,1860320,0.0029317487496882677,0.9437572956085205,97.08950805664062,0.04
5652,1860352,0.0019062706269323826,0.2582372725009918,97.0038070678711,0.04
5653,1860384,0.7337825298309326,1.0854014158248901,96.87019348144531,0.04
5654,1860416,0.002512300619855523,0.514360785484314,97.08253479003906,0.04
5655,1860448,0.0019359251018613577,0.295010507106781,97.1509017944336,0.04
5656,1860480,0.002037310041487217,0.6970590949058533,97.05873107910156,0.04
5657,1860512,0.0016813864931464195,0.8169421553611755,97.02444458007812,0.04
5658,1860544,0.002869742689654231,0.4748382568359375,96.9416732788086,0.04
5659,1860576,0.7518364191055298,1.1564717292785645,97.07420349121094,0.04
5660,1860608,0.0029085217975080013,0.6563093066215515,97.02702331542969,0.04
5661,1865472,0.0015447289915755391,0.5001149773597717,96.95999908447266,0.04
5662,1865504,0.0055344197899103165,1.289223313331604,97.02549743652344,0.04
5663,1865536,0.0012489431537687778,0.3930220603942871,97.13597106933594,0.04
5664,1865568,0.7516553401947021,0.8653934597969055,97.00823974609375,0.04
5665,1872192,0.0017166939796879888,0.49833327531814575,97.09500885009766,0.04
5666,1872224,0.001843315432779491,0.6112351417541504,97.09686279296875,0.04
5667,1872256,0.0021771928295493126,0.3151906728744507,97.01768493652344,0.04
5668,1872288,0.7481643557548523,0.5808603763580322,97.02320861816406,0.04
5669,1872320,0.0017917815130203962,0.3839300274848938,97.126708984375,0.04
5670,1872352,0.001945953001268208,0.5205167531967163,97.046630859375,0.04
5671,1872384,0.7481558322906494,0.7115814089775085,97.03499603271484,0.04
5672,1872416,0.7504475712776184,1.0152403116226196,97.14911651611328,0.04
5673,1872448,0.0018532827962189913,1.0200419425964355,97.12443542480469,0.04
5674,1872480,0.0020710215903818607,0.5269104242324829,97.14517974853516,0.04
5675,1872512,0.0017801197245717049,0.5238730311393738,97.14717102050781,0.04
5676,1872544,0.0016119279898703098,0.5052277445793152,97.19636535644531,0.04
5677,1872576,0.0025831833481788635,0.7318910360336304,97.05266571044922,0.04
5678,1872608,0.001449230476282537,0.4757935702800751,97.09791564941406,0.04
5679,1872640,0.0019186082063242793,0.274303138256073,97.19086456298828,0.04
5680,1872672,0.0023553255014121532,0.699607789516449,97.0237808227539,0.04
5681,1872704,0.002033540513366461,0.7378878593444824,97.13622283935547,0.04
5682,1872736,0.0016591842286288738,0.29993507266044617,97.19497680664062,0.04
5683,1872768,0.0014317277818918228,0.438726544380188,97.15980529785156,0.04
5684,1872800,0.0025008434895426035,0.510903537273407,97.03426361083984,0.04
5685,1872832,0.0014830870786681771,0.22838111221790314,97.0884017944336,0.04
5686,1872864,0.001350887818261981,0.484402060508728,97.15602111816406,0.04
5687,1872896,0.0018117681611329317,0.6112173795700073,97.12574005126953,0.04
5688,1872928,0.0023240912705659866,0.6158162951469421,97.05093383789062,0.04
5689,1872960,0.0014728606911376119,0.3029351830482483,97.05846405029297,0.04
5690,1872992,1.4965133666992188,1.5127331018447876,97.06598663330078,0.04
5691,1873024,0.0021110845264047384,0.4307359755039215,97.06405639648438,0.04
5692,1873056,0.001800604397431016,0.46473056077957153,97.18263244628906,0.04
5693,1873088,0.0017397903138771653,0.687809407711029,97.17726135253906,0.04
5694,1873120,0.001763178501278162,0.34653526544570923,97.16995239257812,0.04
5695,1873152,0.0021136519499123096,0.5026031732559204,97.23847198486328,0.04
5696,1873184,0.7524394989013672,1.1016099452972412,97.10942077636719,0.04
5697,1873216,0.001699062529951334,0.4497379958629608,97.17085266113281,0.04
5698,1873248,0.002556240651756525,0.8019296526908875,97.07235717773438,0.04
5699,1873280,0.002251611789688468,1.1682825088500977,97.11096954345703,0.04
5700,1873312,0.00256092706695199,0.8343048691749573,97.07525634765625,0.04
5701,1873344,0.7304670810699463,0.8107962012290955,97.0751724243164,0.04
5702,1873376,0.7491079568862915,1.0398977994918823,97.07101440429688,0.04
5703,1876192,0.7491915225982666,0.8161664009094238,97.16490173339844,0.04
5704,1876224,0.002808175515383482,0.45921528339385986,97.01746368408203,0.04
5705,1876256,0.7367530465126038,1.406141757965088,97.05718994140625,0.04
5706,1876288,0.0012979309540241957,0.2993493974208832,97.11164855957031,0.04
5707,1880448,0.746798038482666,0.6250027418136597,97.06015014648438,0.04
5708,1880480,0.0024713401217013597,0.6356685161590576,97.18331909179688,0.04
5709,1880512,0.0018574725836515427,0.46547383069992065,97.12171173095703,0.04
5710,1880544,0.001912738662213087,0.4351523220539093,97.18612670898438,0.04
5711,1880576,0.002350542228668928,0.6847707629203796,97.24832153320312,0.04
5712,1880608,0.0021495718974620104,0.4919978380203247,97.17491149902344,0.04
5713,1880640,0.0018406175076961517,0.754334032535553,97.15628051757812,0.04
5714,1880672,0.7351917028427124,1.4766896963119507,97.10032653808594,0.04
5715,1880704,0.0023034908808767796,0.7293436527252197,97.1180419921875,0.04
5716,1880736,0.0023529725149273872,0.3552664816379547,97.19367218017578,0.04
5717,1880768,0.0017557393293827772,0.44468453526496887,97.14753723144531,0.04
5718,1880800,0.7385155558586121,1.1894176006317139,97.10846710205078,0.04
5719,1880832,0.0029909340664744377,0.6913384795188904,97.24504852294922,0.04
5720,1887360,0.7500094771385193,0.5444896817207336,97.15847778320312,0.04
5721,1887392,0.0017779683694243431,0.38724440336227417,97.27304077148438,0.04
5722,1887424,0.0020008974242955446,0.655797004699707,97.13034057617188,0.04
5723,1887456,0.001897456357255578,0.559169590473175,97.23808288574219,0.04
5724,1887488,0.0022977590560913086,0.7509253025054932,97.1745376586914,0.04
5725,1887520,0.00146572501398623,0.6487208008766174,97.1383056640625,0.04
5726,1887552,1.4780555963516235,1.3850412368774414,97.14154052734375,0.04
5727,1887584,0.00177580036688596,0.5571473836898804,97.24688720703125,0.04
5728,1887616,1.4812384843826294,0.9495953321456909,96.96200561523438,0.04
5729,1887648,0.0027152341790497303,0.8518621921539307,97.24988555908203,0.04
5730,1887680,0.0022796853445470333,1.1619367599487305,97.15780639648438,0.04
5731,1887712,0.0032278504222631454,1.3871269226074219,97.30350494384766,0.04
5732,1887744,0.0025143204256892204,0.7049140930175781,97.29427337646484,0.04
5733,1887776,0.7493249773979187,1.2596778869628906,97.23200988769531,0.04
5734,1887808,0.0023803850635886192,0.988205075263977,97.15660095214844,0.04
5735,1887840,0.0025090649724006653,0.7347915172576904,97.14225769042969,0.04
5736,1887872,0.0031426060013473034,0.7585075497627258,97.2761459350586,0.04
5737,1887904,0.0020832084119319916,0.6244121193885803,97.09789276123047,0.04
5738,1887936,0.0025067701935768127,0.47841042280197144,97.29132080078125,0.04
5739,1887968,0.0015453447122126818,0.46518298983573914,97.25550079345703,0.04
5740,1888000,0.0022165593691170216,0.7747304439544678,97.16567993164062,0.04
5741,1888032,0.0019392037065699697,0.7989712357521057,97.32698059082031,0.04
5742,1888064,0.7493533492088318,0.7997647523880005,97.21253967285156,0.04
5743,1888096,0.0013944909442216158,0.41453903913497925,97.1619873046875,0.04
5744,1888128,0.7507832050323486,0.9282231330871582,97.25695037841797,0.04
5745,1888160,0.0018509527435526252,0.47994527220726013,97.23997497558594,0.04
5746,1888192,0.0021355245262384415,0.47541069984436035,97.26420593261719,0.04
5747,1891360,0.0015799803659319878,0.35275501012802124,97.24581146240234,0.04
5748,1891392,0.0025611885357648134,0.6963331699371338,97.18452453613281,0.04
5749,1891424,0.7367743849754333,0.8960749506950378,97.06779479980469,0.04
5750,1891456,0.0023078378289937973,0.6046972274780273,97.24564361572266,0.04
5751,1891488,0.0018072596285492182,0.6045420169830322,97.17423248291016,0.04
5752,1896352,0.0023383409716188908,0.8390563130378723,97.16190338134766,0.04
5753,1896384,0.002679645549505949,0.7594432234764099,97.33241271972656,0.04
5754,1896416,0.001766697969287634,0.8498778343200684,97.24466705322266,0.04
5755,1896448,0.002609339077025652,0.7317801713943481,97.1787109375,0.04
5756,1896480,0.7493898272514343,1.2035521268844604,97.22105407714844,0.04
5757,1896512,0.002166315447539091,0.5826839804649353,97.26061248779297,0.04
5758,1896544,0.00148652377538383,0.4192756414413452,97.28815460205078,0.04
5759,1901536,0.7477760910987854,1.0515174865722656,97.32891082763672,0.04
5760,1901568,0.0017612003721296787,0.6370879411697388,97.2499771118164,0.04
5761,1901600,0.750174343585968,0.914673388004303,97.29905700683594,0.04
5762,1901632,0.002644564025104046,0.47146740555763245,97.28681945800781,0.04
5763,1901664,0.002386013977229595,0.5325888395309448,97.29156494140625,0.04
5764,1901696,0.001932341605424881,0.7467806339263916,97.26280212402344,0.04
5765,1901728,0.0023213461972773075,0.7186263203620911,97.29432678222656,0.04
5766,1901760,0.002909477334469557,0.9572311043739319,97.32406616210938,0.04
5767,1901792,0.0021297477651387453,0.416504830121994,97.33769989013672,0.04
5768,1901824,0.0012471573427319527,0.5898901224136353,97.3597640991211,0.04
5769,1901856,0.7492240071296692,1.4298629760742188,97.14900207519531,0.04
5770,1901888,0.0013150201411917806,0.32167935371398926,97.17176818847656,0.04
5771,1901920,0.0015464972238987684,0.39655131101608276,97.27442932128906,0.04
5772,1901952,0.0016576566267758608,0.3585774302482605,97.17850494384766,0.04
5773,1901984,0.0015878115082159638,0.4413992762565613,97.24786376953125,0.04
5774,1902016,0.001797772478312254,0.5770702362060547,97.29471588134766,0.04
5775,1902048,0.7491178512573242,0.6789979934692383,97.15458679199219,0.04
5776,1902080,0.0015010505449026823,0.4936986565589905,97.30249786376953,0.04
5777,1902112,0.0015835333615541458,0.31269580125808716,97.24676513671875,0.04
5778,1902144,0.0025547121185809374,0.9537061452865601,97.33153533935547,0.04
5779,1902176,0.7507947087287903,1.1064577102661133,97.30567932128906,0.04
5780,1902208,0.0031077051535248756,0.4772840440273285,97.20437622070312,0.04
5781,1902240,0.0021269074641168118,0.7244652509689331,97.2578353881836,0.04
5782,1902272,0.0017442479729652405,0.5441857576370239,97.30438995361328,0.04
5783,1902304,0.0020483576226979494,0.6009733080863953,97.2403793334961,0.04
5784,1902336,0.002303533488884568,0.7279935479164124,97.25160217285156,0.04
5785,1902368,0.7492308616638184,0.9171934127807617,97.25372314453125,0.04
5786,1902400,0.0020143152214586735,0.5923811793327332,97.3516845703125,0.04
5787,1902432,0.0018309259321540594,0.5202983021736145,97.34025573730469,0.04
5788,1902464,0.0015588948735967278,0.3795405626296997,97.32755279541016,0.04
5789,1902496,0.0014532065251842141,0.4803101122379303,97.28780364990234,0.04
5790,1902528,1.496090292930603,1.4275609254837036,97.38545227050781,0.04
5791,1902560,0.0023850586730986834,0.6479374766349792,97.32371520996094,0.04
5792,1902592,0.002351853996515274,0.7756133675575256,97.29386901855469,0.04
5793,1902624,0.7499709725379944,0.4779322147369385,97.25254821777344,0.04
5794,1902656,0.7495815753936768,0.7894943952560425,97.26753997802734,0.04
5795,1908032,0.002079595811665058,0.5083220601081848,97.35324096679688,0.04
5796,1908064,0.0020963596180081367,0.629723310470581,97.23804473876953,0.04
5797,1908096,0.0019163090037181973,0.40998709201812744,97.28761291503906,0.04
5798,1908128,0.001896655885502696,0.5530468821525574,97.27777099609375,0.04
5799,1908160,0.001988227479159832,0.857135534286499,97.43515014648438,0.04
5800,1908192,0.001578706782311201,0.7172639966011047,97.35456085205078,0.04
5801,1912384,0.0018269484862685204,0.5529857873916626,97.34014129638672,0.04
5802,1912416,0.0020388064440339804,0.7304853200912476,97.4149398803711,0.04
5803,1912448,0.7502239346504211,1.1576350927352905,97.25780487060547,0.04
5804,1912480,0.7514342665672302,0.7223052382469177,97.34143829345703,0.04
5805,1912512,0.0016624412965029478,0.8589703440666199,97.30148315429688,0.04
5806,1912544,0.0024377431254833937,0.9634755849838257,97.37255096435547,0.04
5807,1912576,0.001618636422790587,0.7102474570274353,97.37423706054688,0.04
5808,1912608,0.002212896477431059,0.3998015224933624,97.3155517578125,0.04
5809,1912640,0.0015073379036039114,0.55752032995224,97.38844299316406,0.04
5810,1912672,0.0022243154235184193,0.5287753343582153,97.37884521484375,0.04
5811,1912704,0.0016422249609604478,0.5402413606643677,97.24824523925781,0.04
5812,1912736,0.7502961754798889,0.7455794215202332,97.33833312988281,0.04
5813,1912768,0.0014441167004406452,0.4547104835510254,97.36229705810547,0.04
5814,1912800,0.001791077433153987,0.4835790991783142,97.19900512695312,0.04
5815,1912832,0.7491267323493958,0.813014030456543,97.22767639160156,0.04
5816,1912864,0.0016559468349441886,0.6068307757377625,97.3642578125,0.04
5817,1912896,0.0016275090165436268,0.6069957613945007,97.23516845703125,0.04
5818,1912928,1.4957854747772217,1.2516732215881348,97.32431030273438,0.04
5819,1912960,0.0016484400257468224,0.6179050803184509,97.31632995605469,0.04
5820,1912992,0.0017660758458077908,0.40742215514183044,97.36140441894531,0.04
5821,1913024,0.0021719045471400023,0.7161707878112793,97.39639282226562,0.04
5822,1913056,0.0022717006504535675,0.5250568389892578,97.35643005371094,0.04
5823,1915008,0.0016572850290685892,0.6969932317733765,97.32270050048828,0.04
5824,1915040,0.002570721786469221,0.6931435465812683,97.40864562988281,0.04
5825,1915072,0.7321411967277527,0.7805678844451904,97.35404968261719,0.04
5826,1915104,0.0019648894667625427,0.8648301362991333,97.33472442626953,0.04
5827,1915136,0.0017623950261622667,0.48711097240448,97.26042175292969,0.04
5828,1915168,0.00220113480463624,0.7292184233665466,97.28956604003906,0.04
5829,1915200,0.0018960749730467796,0.6226699352264404,97.32225036621094,0.04
5830,1915232,0.001996943261474371,0.3867946267127991,97.39488220214844,0.04
5831,1915264,0.7339166402816772,1.0786548852920532,97.45994567871094,0.04
5832,1915296,0.0018952866084873676,0.4763101041316986,97.2291259765625,0.04
5833,1915328,0.002428083447739482,0.6293289065361023,97.303466796875,0.04
5834,1915360,0.0018492316594347358,0.39009538292884827,97.26337432861328,0.04
5835,1915392,0.0022750734351575375,0.6765398979187012,97.25787353515625,0.04
5836,1915424,0.0017918014200404286,0.32314246892929077,97.41182708740234,0.04
5837,1915456,0.002097724936902523,0.7382790446281433,97.45536804199219,0.04
5838,1915488,0.0015796676743775606,0.5077757239341736,97.38104248046875,0.04
5839,1915520,0.002231219317764044,0.5283986330032349,97.41151428222656,0.04
5840,1915552,0.0016992753371596336,0.4519020915031433,97.36956787109375,0.04
5841,1915584,0.001772229908965528,0.46450576186180115,97.33025360107422,0.04
5842,1915616,0.0022847403306514025,0.47677940130233765,97.24989318847656,0.04
5843,1915648,0.0018764634151011705,0.6059433221817017,97.35699462890625,0.04
5844,1915680,0.0014936004299670458,0.45377781987190247,97.49668884277344,0.04
5845,1915712,0.001906160730868578,0.4921571910381317,97.39797973632812,0.04
5846,1915744,0.0028117799665778875,0.5990388989448547,97.37858581542969,0.04
5847,1915776,0.0018351105973124504,0.6567462682723999,97.40065002441406,0.04
5848,1915808,0.001854125177487731,0.3939194679260254,97.40806579589844,0.04
5849,1915840,1.4976069927215576,1.3400322198867798,97.18055725097656,0.04
5850,1915872,0.001689181663095951,0.6824232935905457,97.32955932617188,0.04
5851,1915904,0.0021003810688853264,0.9990238547325134,97.2640609741211,0.04
5852,1915936,0.0016347678611055017,0.7239404916763306,97.3194580078125,0.04
5853,1915968,0.0021995564457029104,0.8463074564933777,97.43846130371094,0.04
5854,1922624,0.0020303737837821245,0.4967001974582672,97.42070007324219,0.04
5855,1928032,0.7495935559272766,0.7742067575454712,97.52230834960938,0.04
5856,1928064,0.0040700118988752365,1.3331100940704346,97.41987609863281,0.04
5857,1928096,0.0023442860692739487,0.7865749597549438,97.281494140625,0.04
5858,1928128,0.0012338953092694283,0.5637302398681641,97.40653228759766,0.04
5859,1928160,0.7496303915977478,0.9310870170593262,97.43379974365234,0.04
5860,1928192,0.0019187185680493712,0.6243317127227783,97.4306640625,0.04
5861,1928224,0.001763403881341219,0.6237878203392029,97.4378890991211,0.04
5862,1928256,0.0016326296608895063,0.3976761996746063,97.38911437988281,0.04
5863,1928288,0.0020585088059306145,0.5663463473320007,97.44499206542969,0.04
5864,1928320,0.7354701161384583,1.0107420682907104,97.39242553710938,0.04
5865,1928352,0.0025472308043390512,0.6694702506065369,97.48314666748047,0.04
5866,1928384,0.001737944083288312,0.5695489048957825,97.57464599609375,0.04
5867,1928416,0.0022663583513349295,0.44831186532974243,97.47703552246094,0.04
5868,1928448,0.0018310565501451492,0.6160997152328491,97.46124267578125,0.04
5869,1928480,0.0023199128918349743,0.6816129088401794,97.357177734375,0.04
5870,1928512,0.0022637948859483004,0.6860252618789673,97.51929473876953,0.04
5871,1928544,0.7497028708457947,1.0070104598999023,97.41445922851562,0.04
5872,1928576,0.002064735861495137,0.32484304904937744,97.40289306640625,0.04
5873,1928608,0.7490227818489075,1.0579417943954468,97.41165161132812,0.04
5874,1928640,0.0016632459592074156,0.5297862887382507,97.49270629882812,0.04
5875,1928672,0.0023674429394304752,0.8813048601150513,97.54225158691406,0.04
5876,1928704,0.001635933294892311,0.41810187697410583,97.47608947753906,0.04
5877,1928736,0.0018400445114821196,0.6220108866691589,97.40483093261719,0.04
5878,1928768,0.7533045411109924,1.0700055360794067,97.46768188476562,0.04
5879,1928800,0.0016428744420409203,0.586814820766449,97.51007080078125,0.04
5880,1928832,0.7518283128738403,0.8123964667320251,97.45286560058594,0.04
5881,1928864,0.00246666488237679,1.007165789604187,97.28367614746094,0.04
5882,1928896,0.0015199764166027308,0.5963414311408997,97.35177612304688,0.04
5883,1928928,0.001614689128473401,0.728725790977478,97.38236999511719,0.04
5884,1928960,0.0015713763423264027,0.3937935531139374,97.54559326171875,0.04
5885,1928992,0.002057359553873539,0.5108577609062195,97.50565338134766,0.04
5886,1929024,0.0012203594669699669,0.48061081767082214,97.45414733886719,0.04
5887,1929056,1.4966001510620117,1.5029504299163818,97.49312591552734,0.04
5888,1929088,0.0021665059030056,0.6521044373512268,97.29127502441406,0.04
5889,1929120,0.7486714720726013,0.7354419827461243,97.3351821899414,0.04
5890,1929152,0.7493533492088318,0.8961591124534607,97.41108703613281,0.04
5891,1929184,0.7342684268951416,1.0967689752578735,97.43938446044922,0.04
5892,1929216,0.0014162708539515734,0.3096187710762024,97.4495849609375,0.04
5893,1929248,0.001374226645566523,0.3652135133743286,97.51154327392578,0.04
5894,1929280,0.0016698838444426656,0.4485802948474884,97.49984741210938,0.04
5895,1929312,0.0018809535540640354,0.49997472763061523,97.36262512207031,0.04
5896,1929344,0.7492857575416565,1.1906023025512695,97.39738464355469,0.04
5897,1929376,0.0014909774763509631,0.5615244507789612,97.45726013183594,0.04
5898,1929408,0.0023142891004681587,0.5470693111419678,97.5214614868164,0.04
5899,1929440,0.0014529898762702942,0.36345213651657104,97.50624084472656,0.04
5900,1931168,0.001824504230171442,0.5674929618835449,97.46066284179688,0.04
5901,1931200,0.0025847144424915314,0.5042219758033752,97.37852478027344,0.04
5902,1931232,0.7502729892730713,0.9369139671325684,97.45063018798828,0.04
5903,1931264,0.7485974431037903,1.2608023881912231,97.41342163085938,0.04
5904,1939072,0.0030496055260300636,0.574235200881958,97.54020690917969,0.04
5905,1942624,0.0017971856286749244,0.5144561529159546,97.62640380859375,0.04
5906,1942656,0.7504869103431702,0.6727697849273682,97.40895080566406,0.04
5907,1942688,0.0018096193671226501,0.7948173880577087,97.53156280517578,0.04
5908,1948448,0.0016818288713693619,0.7692604660987854,97.53218078613281,0.04
5909,1948480,0.7490090727806091,0.8634423613548279,97.53524780273438,0.04
5910,1948512,0.0021998793818056583,0.6292941570281982,97.54866790771484,0.04
5911,1955136,0.0017067212611436844,0.548014760017395,97.54986572265625,0.04
5912,1955168,0.0019846700597554445,0.4073733389377594,97.5760269165039,0.04
5913,1955200,0.001502791652455926,0.6208703517913818,97.49382019042969,0.04
5914,1958880,0.0019336154218763113,0.43935492634773254,97.54443359375,0.04
5915,1958912,1.4996243715286255,1.4295587539672852,97.42206573486328,0.04
5916,1958944,0.0019788837525993586,0.4576529562473297,97.70030212402344,0.04
5917,1958976,0.0019155272748321295,0.6888796091079712,97.58267974853516,0.04
5918,1959008,0.7497092485427856,0.630190908908844,97.58573150634766,0.04
5919,1963776,0.001681176363490522,0.43603062629699707,97.65304565429688,0.04
5920,1963808,0.0020636499393731356,0.6148093342781067,97.66020965576172,0.04
5921,1963840,0.004119729157537222,1.055140733718872,97.59651184082031,0.04
5922,1963872,0.001836012932471931,0.5782840847969055,97.61815643310547,0.04
5923,1963904,0.002105887047946453,0.4830893874168396,97.71173858642578,0.04
5924,1963936,0.7500119209289551,0.9173893332481384,97.66924285888672,0.04
5925,1963968,0.7505530714988708,1.1047934293746948,97.63397979736328,0.04
5926,1964000,0.0019046289380639791,0.3862553834915161,97.60623168945312,0.04
5927,1964032,0.751427412033081,0.8256661891937256,97.53825378417969,0.04
5928,1964064,0.002358980244025588,0.7992742657661438,97.74842834472656,0.04
5929,1964096,0.7511463761329651,0.7540256381034851,97.53018188476562,0.04
5930,1964128,0.0021737972274422646,0.9738051891326904,97.69485473632812,0.04
5931,1964160,0.002731072250753641,1.1436916589736938,97.51971435546875,0.04
5932,1964192,0.7527032494544983,1.1832027435302734,97.68553161621094,0.04
5933,1964224,0.0019964859820902348,0.5665857791900635,97.6396255493164,0.04
5934,1970144,0.0017123467987403274,0.41583651304244995,97.72727966308594,0.04
5935,1970176,0.002124408958479762,0.706942081451416,97.57658386230469,0.04
5936,1970208,0.001560188364237547,0.7311839461326599,97.65276336669922,0.04
5937,1970240,0.0016296359244734049,0.47591981291770935,97.56058502197266,0.04
5938,1970272,0.7319868206977844,1.0014636516571045,97.7449951171875,0.04
5939,1970304,0.0015652941074222326,0.6363166570663452,97.66301727294922,0.04
5940,1970336,0.0017494203057140112,0.7538225054740906,97.70169067382812,0.04
5941,1970368,0.0017501059919595718,0.502457320690155,97.62416076660156,0.04
5942,1970400,0.7505133152008057,1.3651031255722046,97.59716033935547,0.04
5943,1970432,0.0017451487947255373,0.4848155081272125,97.76750183105469,0.04
5944,1970464,0.0019326343899592757,0.5752775073051453,97.63402557373047,0.04
5945,1970496,0.0016517054755240679,0.5631352663040161,97.66590118408203,0.04
5946,1970528,0.0019608926959335804,0.5555880665779114,97.62808227539062,0.04
5947,1970560,0.749713659286499,0.6977325677871704,97.65718078613281,0.04
5948,1970592,0.00158000981900841,0.43668830394744873,97.63003540039062,0.04
5949,1970624,0.0022599531803280115,0.5116434097290039,97.56566619873047,0.04
5950,1970656,0.0019725400488823652,0.4804626405239105,97.63636016845703,0.04
5951,1970688,0.0014032169710844755,0.332682341337204,97.63358306884766,0.04
5952,1970720,0.0017747706733644009,0.4203503131866455,97.58888244628906,0.04
5953,1970752,0.0018877600086852908,0.5928742289543152,97.700439453125,0.04
5954,1970784,0.001489976653829217,0.35524001717567444,97.52432250976562,0.04
5955,1970816,0.730644702911377,1.0233266353607178,97.7183837890625,0.04
5956,1970848,0.7487749457359314,0.8009227514266968,97.64234161376953,0.04
5957,1970880,0.0016735340468585491,0.6417385935783386,97.64814758300781,0.04
5958,1970912,0.002112028421834111,0.853851318359375,97.55636596679688,0.04
5959,1970944,0.0015314139891415834,0.8792247772216797,97.68993377685547,0.04
5960,1970976,0.7491921782493591,0.8054060935974121,97.62594604492188,0.04
5961,1971008,0.001949633820913732,0.5726804137229919,97.57170104980469,0.04
5962,1971040,0.0023575196973979473,0.5541743040084839,97.63737487792969,0.04
5963,1971072,0.0020366408862173557,0.7808814644813538,97.65087890625,0.04
5964,1971104,0.0026395197492092848,0.8976183533668518,97.89070892333984,0.04
5965,1971136,0.002315993420779705,1.1454335451126099,97.7593994140625,0.04
5966,1971168,0.0014038574881851673,0.3945158123970032,97.6580581665039,0.04
5967,1971200,0.7334684133529663,1.2536637783050537,97.4373550415039,0.04
5968,1973952,0.0018354089697822928,0.7342842817306519,97.61515808105469,0.04
5969,1973984,0.0017618316924199462,0.5101226568222046,97.74195861816406,0.04
5970,1974016,1.498462200164795,1.61167311668396,97.754638671875,0.04
5971,1974048,0.0025368547067046165,0.7510959506034851,97.73336791992188,0.04
5972,1974080,0.7498719096183777,0.9363153576850891,97.7717056274414,0.04
5973,1974112,0.0017544885631650686,0.760430634021759,97.77991485595703,0.04
5974,1974144,0.0017379495548084378,0.6128948926925659,97.73246765136719,0.04
5975,1974176,0.0018419058760628104,0.715975284576416,97.69009399414062,0.04
5976,1974208,0.7481406927108765,0.38576164841651917,97.66097259521484,0.04
5977,1974240,0.0017211382510140538,0.5711346864700317,97.75867462158203,0.04
5978,1974272,0.002053779549896717,0.6855418086051941,97.60273742675781,0.04
5979,1974304,0.00194362155161798,0.6274012923240662,97.72975158691406,0.04
5980,1974336,0.7499824166297913,1.4267652034759521,97.64991760253906,0.04
5981,1974368,0.0019630510360002518,0.5690305829048157,97.71232604980469,0.04
5982,1978560,0.0013615689240396023,0.5890426635742188,97.78916931152344,0.04
5983,1978592,0.001201318809762597,0.3672375977039337,97.70578002929688,0.04
5984,1978624,0.0017824643291532993,0.543704628944397,97.70523071289062,0.04
5985,1978656,0.7488468289375305,0.7098662853240967,97.61966705322266,0.04
5986,1978688,0.7515644431114197,0.8003134727478027,97.64801025390625,0.04
5987,1978720,0.7491381764411926,0.9172224402427673,97.71888732910156,0.04
5988,1978752,0.7480996251106262,0.849392294883728,97.58888244628906,0.04
5989,1978784,0.0019855115097016096,0.7287952899932861,97.69603729248047,0.04
5990,1978816,0.0018183253705501556,0.8973708152770996,97.65278625488281,0.04
5991,1978848,0.0017862042877823114,0.6575809121131897,97.64131164550781,0.04
5992,1978880,0.7496349215507507,0.8591251373291016,97.67826080322266,0.04
5993,1978912,0.001139165135100484,0.4926084280014038,97.65248107910156,0.04
5994,1978944,0.0021113837137818336,0.7255907654762268,97.70427703857422,0.04
5995,1978976,0.001965445000678301,0.7529813647270203,97.77156066894531,0.04
5996,1979008,0.002265320159494877,0.37524300813674927,97.55142211914062,0.04
5997,1979040,0.0018263335805386305,0.5049684643745422,97.72823333740234,0.04
5998,1979072,0.0029818550683557987,1.024427890777588,97.81468200683594,0.04
5999,1985760,0.7525106072425842,1.0073046684265137,97.76652526855469,0.04
6000,1985792,0.750740110874176,1.1015390157699585,97.64532470703125,0.04
6001,1985824,0.0022395295090973377,0.31105488538742065,97.82098388671875,0.04
6002,1985856,0.0022788732312619686,0.46104565262794495,97.80982971191406,0.04
6003,1985888,0.0018638920737430453,0.34415170550346375,97.77135467529297,0.04
6004,1985920,0.00227566622197628,0.561334490776062,97.69883728027344,0.04
6005,1985952,0.0018206086242571473,0.6410529613494873,97.6336669921875,0.04
6006,1990848,0.0014845379628241062,0.48656389117240906,97.90596008300781,0.04
6007,1990880,0.001772474148310721,0.3873577117919922,97.79600524902344,0.04
6008,1995552,0.0020755466539412737,0.587965726852417,97.71597290039062,0.04
6009,1995584,0.0014468252193182707,0.5716486573219299,97.80226135253906,0.04
6010,1995616,0.0018568672239780426,0.7931442260742188,97.66519165039062,0.04
6011,1995648,0.0019048235844820738,0.5050588250160217,97.96719360351562,0.04
6012,1995680,0.750060498714447,1.0973496437072754,97.74946594238281,0.04
6013,1995712,0.0015255049802362919,0.6382776498794556,97.77127075195312,0.04
6014,1995744,0.0018089278601109982,0.4319315552711487,97.73501586914062,0.04
6015,1999488,1.4966461658477783,1.5651438236236572,97.65043640136719,0.04
6016,1999520,0.0023025558330118656,1.0723798274993896,97.73806762695312,0.04
6017,1999552,0.0013547774869948626,0.383401483297348,97.77129364013672,0.04
6018,1999584,0.0019806695636361837,0.42559128999710083,97.84317779541016,0.04
