episode,step,cart_pos,pole_angle,cart_vel,pole_ang_vel,action
30,238,-0.07170665,-0.014215403,0.24996938,-0.012356419,0.28315577
31,238,0.95277345,-0.06689051,0.9233575,-0.023390824,1.0579609
32,238,1.6509445,-0.0923618,1.3639252,-0.061370913,1.545587
33,238,2.6821127,-0.14159867,2.0733187,-0.06746827,2.3587203
34,238,0.15166797,-0.019192105,0.33411068,-0.03202264,0.3722498
35,238,2.3354197,-0.13022724,1.8303299,-0.063412145,2.0872097
36,238,1.3160131,-0.07884829,1.1539459,-0.04229762,1.3119279
37,238,0.31894404,-0.028426297,0.3962436,-0.074583866,0.45416245
38,238,1.7633247,-0.103803255,1.4417895,-0.057125583,1.6474565
39,238,2.5771506,-0.13959697,1.9997344,-0.06456361,2.2710965
40,238,0.06550701,-0.017285049,0.3047343,-0.017526533,0.33990854
41,238,0.08107822,-0.012716248,0.2929693,-0.03307395,0.3195144
42,238,0.60905474,-0.054815315,0.66559935,-0.038457356,0.7865454
43,238,0.9279582,-0.058173567,0.8644965,-0.058211956,0.98175
44,238,0.033301026,-0.013553837,0.28398874,-0.02133077,0.31101254
45,238,-0.13186069,-0.01863436,0.204088,-0.023046097,0.25460604
46,238,2.449716,-0.13389695,1.9202507,-0.05876163,2.1817076
47,238,1.4496173,-0.08604495,1.2368386,-0.04809462,1.4124395
48,238,0.6597654,-0.056783233,0.7133693,-0.028745905,0.84014213
49,238,1.5980928,-0.093543686,1.3341827,-0.05311344,1.5219141
50,238,2.7307768,-0.14487304,2.1053467,-0.06726117,2.3864906
51,238,1.4010919,-0.08407415,1.227553,-0.032167673,1.3885936
52,238,1.9932605,-0.11288741,1.5968857,-0.06193647,1.8231148
53,238,2.3940217,-0.13169375,1.8798565,-0.059715707,2.1397083
54,238,1.6157761,-0.08968312,1.3623508,-0.048087064,1.5304059
55,238,1.4587735,-0.08505901,1.249905,-0.04517396,1.4148055
56,238,0.25522724,-0.021688253,0.35610715,-0.06499342,0.39902213
57,238,2.8230135,-0.14987718,2.1646652,-0.06988214,2.456723
58,238,-0.36620706,-0.012882957,0.1288611,-0.0044245548,0.16416146
59,238,1.0018536,-0.062822185,0.9390129,-0.041423745,1.0623323
60,238,0.412059,-0.039818138,0.49989358,-0.058395177,0.58682024
61,238,1.6780846,-0.09908649,1.3751323,-0.06118807,1.5743974
62,238,1.5519843,-0.087978855,1.319377,-0.04511214,1.4882166
63,238,0.19471239,-0.01837659,0.33123258,-0.051515337,0.3663474
64,238,0.8033735,-0.053917706,0.80687636,-0.038583167,0.9130703
65,238,1.659581,-0.092594214,1.3390538,-0.08064407,1.5276382
66,238,0.008678419,-0.012066425,0.282055,-0.016025715,0.30404168
67,238,0.9443672,-0.06298432,0.9143625,-0.028824033,1.039425
68,238,0.62443525,-0.045046754,0.6813079,-0.04520852,0.7740303
69,238,1.4433638,-0.086098656,1.2054617,-0.06390102,1.3771459
70,238,0.95156676,-0.06604182,0.92397064,-0.023256052,1.0547742
71,238,1.4262986,-0.0850613,1.2373263,-0.037345048,1.4004675
72,238,1.7203566,-0.09986688,1.4275424,-0.048915736,1.6229793
73,238,1.2376403,-0.0761015,1.0756704,-0.056118473,1.2257954
74,238,1.4665967,-0.08759012,1.2350072,-0.05553346,1.4103535
75,238,1.1148919,-0.06311842,0.99890596,-0.05777777,1.1182376
76,238,1.315744,-0.077093184,1.1275417,-0.06023743,1.2878004
77,238,1.3286065,-0.079439655,1.1258845,-0.06496659,1.289389
78,238,-0.20265597,-0.01382527,0.1956978,-0.019151697,0.2319037
79,238,2.31527,-0.12863877,1.8252882,-0.0587584,2.0832477
80,238,1.6469992,-0.09632486,1.33358,-0.07406743,1.5307869
81,238,0.042752218,-0.013451107,0.27607217,-0.028331961,0.30430982
82,238,1.4489774,-0.083058566,1.2123309,-0.06520234,1.3735415
83,238,-0.58527416,-0.00933443,0.0007597089,-0.016369553,0.036100715
84,238,0.2907325,-0.030835241,0.39885914,-0.05665422,0.45680854
85,238,0.68016833,-0.05608452,0.72826016,-0.028705318,0.8479072
86,238,1.3355747,-0.07584285,1.1470532,-0.058709864,1.2998966
87,238,2.0368237,-0.115300424,1.6324981,-0.058350336,1.8635572
88,238,0.4998999,-0.04691537,0.5525223,-0.061780494,0.65590966
89,238,1.147456,-0.07218308,1.0159863,-0.05460368,1.1632472
90,238,0.80022967,-0.056707606,0.82320386,-0.023330372,0.9343115
91,238,0.99964225,-0.059810072,0.9279907,-0.050379492,1.0468824
92,238,2.3241765,-0.12644732,1.8319837,-0.061457254,2.0861456
93,238,1.8452021,-0.10367202,1.511749,-0.05340333,1.7187968
94,238,0.8947274,-0.058901206,0.8660002,-0.03999798,0.98699605
95,238,-0.16525595,-0.01569192,0.21596767,-0.012788024,0.25565955
96,238,0.23228939,-0.023513976,0.3482217,-0.055790816,0.394936
97,238,0.69693357,-0.051701933,0.74460185,-0.029905722,0.8531338
98,238,2.356444,-0.13117163,1.8514887,-0.059673917,2.1186578
99,238,0.8449231,-0.05198975,0.83669716,-0.04126867,0.93914676
0,239,2.731302,-0.1460669,2.0957875,-0.07255614,2.3882391
1,239,0.19123197,-0.019333657,0.30268642,-0.061138082,0.34240323
2,239,0.6623152,-0.053294044,0.70624274,-0.038010385,0.8234223
3,239,1.8549789,-0.10794116,1.5007706,-0.06010881,1.7210562
4,239,0.10729532,-0.016076075,0.31599957,-0.027431414,0.3470427
5,239,-0.400582,-0.011760037,0.10309082,-0.011622422,0.13871872
6,239,-0.076636836,-0.015804417,0.26283872,-0.00286348,0.29915705
7,239,-0.27235186,-0.015888853,0.18365322,0.0023354706,0.22336847
8,239,-0.008070316,-0.01250215,0.24947682,-0.026879054,0.2807383
9,239,2.5005243,-0.13811366,1.9376405,-0.06790133,2.214696
10,239,1.2653162,-0.0771574,1.1168799,-0.042528998,1.2685543
11,239,1.288637,-0.0721072,1.1102875,-0.06255619,1.2497419
12,239,-0.14771603,-0.015156048,0.22207145,-0.013489155,0.26097023
13,239,1.6241978,-0.09593067,1.3414603,-0.058618777,1.535417
14,239,0.06054318,-0.014712747,0.28053597,-0.030414276,0.3117494
15,239,1.5774847,-0.09335527,1.3155525,-0.054399453,1.5032772
16,239,1.7477902,-0.102383874,1.4345229,-0.055321474,1.635035
17,239,2.1153,-0.11583883,1.6883707,-0.060681663,1.9181379
19,239,2.8026924,-0.14785458,2.1544626,-0.06892934,2.4436848
20,239,1.5001576,-0.08703288,1.2824296,-0.04344105,1.4494804
21,239,2.7777374,-0.14738967,2.1352608,-0.069237284,2.4232
22,239,1.263193,-0.078585066,1.1046112,-0.04806388,1.2609047
23,239,0.63655174,-0.051564317,0.6994482,-0.03229132,0.80658257
24,239,1.9473282,-0.11449931,1.5516825,-0.066085696,1.7871149
25,239,2.2499092,-0.12660709,1.7583526,-0.07054638,2.0167015
26,239,1.540778,-0.08927266,1.2578195,-0.07582471,1.438136
27,239,1.2853421,-0.07896881,1.1244355,-0.045637645,1.279043
28,239,2.8746452,-0.1491314,2.2009313,-0.07339822,2.494589
29,239,0.3793923,-0.038076602,0.4536726,-0.06880087,0.53248215
30,239,-0.06919852,-0.014342096,0.25171196,-0.0118226595,0.28533193
31,239,0.96203756,-0.06715334,0.929936,-0.02338718,1.0660454
32,239,1.6646242,-0.09301826,1.3726864,-0.061887097,1.5537187
33,239,2.7029104,-0.14233457,2.087239,-0.06758527,2.3658168
34,239,0.15501761,-0.019520968,0.3359614,-0.032080475,0.37348944
35,239,2.3537803,-0.13092124,1.8427223,-0.064126946,2.1083205
36,239,1.3275881,-0.07930584,1.1616458,-0.04238794,1.3238974
37,239,0.32291973,-0.029184021,0.39909,-0.07451435,0.4587067
38,239,1.7777886,-0.10442159,1.4517452,-0.057546582,1.6684588
39,239,2.5972075,-0.14030942,2.0127156,-0.065808795,2.295421
40,239,0.0685624,-0.017467538,0.30646393,-0.017478736,0.34178796
41,239,0.08401411,-0.013051884,0.29429033,-0.032968685,0.32056275
42,239,0.6157403,-0.055216614,0.67178833,-0.03722518,0.79385674
43,239,0.9366298,-0.05878075,0.87023056,-0.058194954,0.98997307
44,239,0.036146984,-0.013773186,0.28530258,-0.021360638,0.31293842
45,239,-0.12980576,-0.018864306,0.20689838,-0.021536313,0.2576463
46,239,2.4689763,-0.13454786,1.9327924,-0.05980694,2.1972291
47,239,1.4620259,-0.086561546,1.2454785,-0.047833633,1.411179
48,239,0.6669303,-0.057087023,0.71989214,-0.027295265,0.84442294
49,239,1.6114771,-0.09411566,1.3433361,-0.053204663,1.531649
50,239,2.751892,-0.14561531,2.11878,-0.06862221,2.40496
51,239,1.4134024,-0.084437534,1.235208,-0.033117928,1.4009717
52,239,2.0092804,-0.11355635,1.6079004,-0.062117394,1.830655
53,239,2.4128778,-0.13235141,1.8923935,-0.060431898,2.1606936
54,239,1.6294353,-0.090210944,1.3702357,-0.049539898,1.5416365
55,239,1.4713087,-0.08555167,1.2577965,-0.045913573,1.4214143
56,239,0.25879788,-0.022348108,0.3581824,-0.06509069,0.40105417
57,239,2.8447244,-0.15064731,2.1786487,-0.07116915,2.4733696
58,239,-0.36490855,-0.012926584,0.13083327,-0.0033326857,0.16628513
59,239,1.0112711,-0.063265644,0.9449583,-0.04178213,1.0672303
60,239,0.41707903,-0.04041487,0.5043187,-0.05761275,0.59249866
61,239,1.691881,-0.09974139,1.3848569,-0.061247334,1.5858946
62,239,1.5652149,-0.08847343,1.32741,-0.04607762,1.4954602
63,239,0.19803227,-0.018900968,0.33289754,-0.051740926,0.37006125
64,239,0.81146586,-0.05432838,0.8120063,-0.038846854,0.9200604
65,239,1.6730149,-0.09343931,1.3483199,-0.080424845,1.5382959
66,239,0.011503488,-0.012233422,0.28306934,-0.016291264,0.30601802
67,239,0.9535388,-0.0633009,0.920431,-0.029014533,1.0434848
68,239,0.63126975,-0.04551697,0.6858936,-0.044967894,0.7828486
69,239,1.4554571,-0.086776,1.2138052,-0.064108156,1.3927134
70,239,0.96083575,-0.06630431,0.93030906,-0.023493316,1.0606306
71,239,1.4387074,-0.08547682,1.2450867,-0.03828498,1.4128646
72,239,1.7346752,-0.10040291,1.4369407,-0.049591836,1.6309961
73,239,1.2484305,-0.07669761,1.0829254,-0.056479465,1.2421101
74,239,1.4789864,-0.088183984,1.2435468,-0.055663764,1.4171361
75,239,1.1249063,-0.06372856,1.0045359,-0.05867099,1.1301411
76,239,1.3270569,-0.07772559,1.135503,-0.059663035,1.2904557
77,239,1.3399031,-0.08012132,1.1339654,-0.064566016,1.2952942
78,239,-0.2006891,-0.014017247,0.19768709,-0.018179704,0.23413292
79,239,2.3335814,-0.1292828,1.8378441,-0.058979496,2.0926273
80,239,1.6603804,-0.09710508,1.343295,-0.07372422,1.5434477
81,239,0.045519568,-0.013739495,0.277482,-0.02819982,0.30657074
82,239,1.4611361,-0.08375045,1.2200501,-0.065907896,1.3868057
83,239,-0.5852552,-0.009491254,0.0029208467,-0.014451491,0.03783594
84,239,0.29473343,-0.031417858,0.4015823,-0.05713536,0.46062705
85,239,0.6874794,-0.056391366,0.73428553,-0.027915264,0.8577523
86,239,1.3470799,-0.076462634,1.1545253,-0.058698315,1.3056145
87,239,2.053201,-0.11593455,1.6437471,-0.058539122,1.8751186
88,239,0.50545037,-0.04754759,0.55780864,-0.060747072,0.6615938
89,239,1.1576498,-0.07275905,1.0232327,-0.054382544,1.1752598
90,239,0.8084862,-0.0569674,0.82855666,-0.023670034,0.940799
91,239,1.008949,-0.060340717,0.9337621,-0.05055142,1.0494596
92,239,2.3425539,-0.12711696,1.8443711,-0.061602224,2.101138
93,239,1.8603661,-0.104252,1.521815,-0.05363433,1.7233688
94,239,0.9034153,-0.05932505,0.8719778,-0.03971178,0.99011445
95,239,-0.16308565,-0.015821235,0.21812095,-0.0118441265,0.25841802
96,239,0.23578206,-0.024082497,0.35048684,-0.05586947,0.39897916
97,239,0.7044051,-0.052020397,0.75002426,-0.029380457,0.85511136
98,239,2.3750203,-0.13182326,1.8645976,-0.05943558,2.1202328
99,239,0.8533129,-0.05242636,0.8416475,-0.041517466,0.94057024
0,240,2.7523258,-0.14685689,2.1099985,-0.07291387,2.3963268
1,240,0.19426796,-0.019952923,0.30464587,-0.06105666,0.3467389
2,240,0.66940624,-0.05369067,0.71222925,-0.036859058,0.831337
3,240,1.8700372,-0.10858704,1.5116007,-0.059818517,1.7276267
4,240,0.110462084,-0.016358221,0.3174819,-0.027584696,0.34965202
5,240,-0.39954063,-0.011873462,0.10514612,-0.010233935,0.14054927
6,240,-0.073999316,-0.015836896,0.26473355,-0.0023330227,0.3001734
7,240,-0.27050474,-0.01586724,0.18579917,0.0032418468,0.22525218
8,240,-0.005567244,-0.012772344,0.25116387,-0.026175005,0.28060666
9,240,2.5199633,-0.13885322,1.9511223,-0.06815579,2.2306068
10,240,1.2765186,-0.07761843,1.1241964,-0.042952556,1.2765782
11,240,1.2997705,-0.07276769,1.1169529,-0.06322006,1.2616981
12,240,-0.14548482,-0.015291956,0.22419333,-0.0125127025,0.26388502
13,240,1.6376567,-0.096557826,1.3509538,-0.058552247,1.5385567
14,240,0.06335593,-0.015022216,0.28210264,-0.03023164,0.31370834
15,240,1.5906829,-0.09393979,1.3247153,-0.054448,1.5120922
16,240,1.7621799,-0.10298507,1.444168,-0.056002848,1.652716
17,240,2.132235,-0.11649806,1.6994948,-0.061144073,1.9238789
19,240,2.8243008,-0.1486135,2.1683407,-0.07006747,2.4586945
20,240,1.5130181,-0.08751026,1.2903788,-0.04439178,1.4582797
21,240,2.7991536,-0.1481517,2.1490674,-0.070412934,2.4401238
22,240,1.2742742,-0.079100944,1.1121981,-0.04828939,1.2730645
23,240,0.64357114,-0.051907316,0.70477307,-0.0318964,0.8163438
24,240,1.9628994,-0.11520655,1.5632992,-0.06559036,1.7996138
25,240,2.267552,-0.12736517,1.7710432,-0.07025387,2.0291107
26,240,1.5533972,-0.09006916,1.2666416,-0.07578133,1.4487548
27,240,1.2966207,-0.07946219,1.1318766,-0.046145808,1.2907673
28,240,2.8967197,-0.14993438,2.2150726,-0.074331805,2.5
29,240,0.3839473,-0.038779687,0.4575795,-0.0685562,0.5374757
30,240,-0.06667282,-0.0144633865,0.25348043,-0.0112679135,0.28717712
31,240,0.971368,-0.06741561,0.9366135,-0.023270916,1.0707325
32,240,1.6783909,-0.09368145,1.3813664,-0.06262843,1.5658715
33,240,2.7238443,-0.14307734,2.100614,-0.06864793,2.3795357
34,240,0.15838537,-0.019851392,0.33774891,-0.032285642,0.3767273
35,240,2.372268,-0.13161795,1.8557272,-0.064010486,2.114292
36,240,1.339242,-0.079762295,1.1696414,-0.04209305,1.3275334
37,240,0.32692432,-0.029941263,0.40202397,-0.07442451,0.46386412
38,240,1.7923566,-0.105038024,1.4624932,-0.056845523,1.6776831
39,240,2.6173987,-0.14102826,2.0265026,-0.06593152,2.3097312
40,240,0.07163509,-0.01764977,0.30819523,-0.017456036,0.3434451
41,240,0.08696296,-0.01338724,0.29557323,-0.032973126,0.32369247
42,240,0.6224881,-0.055605546,0.6780402,-0.03595633,0.8021443
43,240,0.9453596,-0.05938719,0.87611926,-0.058031697,0.99622285
44,240,0.039006256,-0.013992815,0.28665078,-0.02137058,0.31472853
45,240,-0.1277227,-0.019079404,0.209714,-0.0200529,0.26094255
46,240,2.4883626,-0.13520844,1.9455221,-0.06066485,2.2137978
47,240,1.4745165,-0.08708292,1.2533511,-0.048831522,1.4215505
48,240,0.6741594,-0.057378322,0.726231,-0.026173856,0.8505032
49,240,1.6249529,-0.09468918,1.352503,-0.0533622,1.5358995
50,240,2.7731435,-0.14636922,2.132549,-0.069585,2.4203498
51,240,1.4257914,-0.08480798,1.2431976,-0.033609618,1.4040606
52,240,2.0254085,-0.11423051,1.618621,-0.062851325,1.8484882
53,240,2.4318626,-0.13301195,1.9055248,-0.06033954,2.1663125
54,240,1.6431743,-0.09075203,1.3783432,-0.050731353,1.549398
55,240,1.483922,-0.08605344,1.2655662,-0.046915576,1.4304651
56,240,0.262389,-0.02301012,0.36021966,-0.06534658,0.40457472
57,240,2.8665762,-0.15142997,2.1927896,-0.07233385,2.496567
58,240,-0.36359027,-0.012959268,0.13281463,-0.0022330307,0.16726287
59,240,1.0207475,-0.06371415,0.9508019,-0.04236475,1.0783848
60,240,0.42214358,-0.041004,0.50880647,-0.056823883,0.59754324
61,240,1.7057753,-0.10039686,1.3946797,-0.061255626,1.59257
62,240,1.5785252,-0.08897903,1.3353581,-0.047249183,1.5071689
63,240,0.2013695,-0.019427173,0.33468872,-0.05185119,0.3714569
64,240,0.81961024,-0.05474119,0.8172542,-0.038991246,0.9261607
65,240,1.6865416,-0.09428278,1.3576454,-0.08024238,1.5435853
66,240,0.014339046,-0.012402735,0.2841471,-0.016484275,0.307501
67,240,0.9627701,-0.06362126,0.9263323,-0.029510617,1.0500423
68,240,0.63815176,-0.045982823,0.69077206,-0.044347044,0.7884071
69,240,1.4676365,-0.08745187,1.2226533,-0.06364205,1.3982666
70,240,0.97016776,-0.06656995,0.93659747,-0.02384736,1.0697385
71,240,1.4511954,-0.085899435,1.2531719,-0.03878842,1.4177266
72,240,1.7490871,-0.10094754,1.4462076,-0.050551243,1.6455337
73,240,1.2592969,-0.077292435,1.0908276,-0.055935487,1.2437454
74,240,1.4914603,-0.08878134,1.2519238,-0.056134254,1.4300755
75,240,1.1349797,-0.0643446,1.010604,-0.058982227,1.1363851
76,240,1.3384467,-0.078356825,1.1430341,-0.05984684,1.2934817
77,240,1.3512795,-0.08080163,1.1418476,-0.064574465,1.3039331
78,240,-0.19870232,-0.0141996825,0.19968435,-0.017224247,0.23680899
79,240,2.3520167,-0.12993217,1.85013,-0.059712265,2.113269
80,240,1.6738595,-0.0978813,1.3531893,-0.07322436,1.5506576
81,240,0.048301265,-0.014026505,0.2789406,-0.028036091,0.30877402
82,240,1.473374,-0.084446974,1.2281481,-0.06613646,1.3985606
83,240,-0.5852149,-0.009629452,0.005041903,-0.01261857,0.03997737
84,240,0.29876176,-0.032005593,0.40435696,-0.057625435,0.4655989
85,240,0.69485223,-0.056688335,0.7405813,-0.026755039,0.86367476
86,240,1.3586588,-0.07708454,1.1618335,-0.05903309,1.3166666
87,240,2.0696907,-0.11657147,1.6549859,-0.0588397,1.8858577
88,240,0.5110537,-0.04817032,0.5630915,-0.05981444,0.66739595
89,240,1.1679177,-0.07333069,1.0308058,-0.053745925,1.1802708
90,240,0.8167968,-0.0572303,0.83398086,-0.02393919,0.9462079
91,240,1.0183119,-0.060876112,0.9392662,-0.051215734,1.0589868
92,240,2.3610563,-0.12778752,1.8569174,-0.061606027,2.1022313
93,240,1.8756284,-0.1048389,1.5314404,-0.054630075,1.7381262
94,240,0.9121616,-0.059748657,0.87771875,-0.03985438,0.99746215
95,240,-0.16089363,-0.01594094,0.22031292,-0.010859846,0.2612027
96,240,0.23929793,-0.024651634,0.3528555,-0.055874452,0.40185627
97,240,0.71192926,-0.05233643,0.75517166,-0.0293273,0.8637384
98,240,2.3937225,-0.13248107,1.8768142,-0.06066185,2.1385396
99,240,0.86175054,-0.05286854,0.8463105,-0.042275656,0.94468033
0,241,2.773489,-0.14765579,2.1237135,-0.074149355,2.4167368
1,241,0.19732434,-0.020570898,0.3067511,-0.06084393,0.3486664
2,241,0.6765577,-0.054075208,0.7183396,-0.035576854,0.83435345
3,241,1.8852017,-0.109233916,1.5220792,-0.060166195,1.7469589
4,241,0.11364404,-0.016641652,0.319034,-0.0276731,0.35279462
5,241,-0.3984788,-0.0119733475,0.10717868,-0.00889736,0.14233813
6,241,-0.07134324,-0.015864708,0.2665608,-0.0019117454,0.30230802
7,241,-0.2686363,-0.015836703,0.18792662,0.0041232323,0.22676891
8,241,-0.0030481862,-0.013037172,0.25270012,-0.025744429,0.28144178
9,241,2.539538,-0.13959506,1.964746,-0.06830633,2.2469008
10,241,1.2877942,-0.078084044,1.1315417,-0.04340201,1.2864407
11,241,1.3109726,-0.0734325,1.1239797,-0.063427836,1.2695851
12,241,-0.14323209,-0.015417815,0.2263677,-0.011475641,0.2658548
13,241,1.6512074,-0.09718956,1.3599396,-0.059361015,1.5567225
14,241,0.066184394,-0.015330144,0.28368253,-0.03007548,0.31691977
15,241,1.6039722,-0.09452605,1.3338214,-0.0546725,1.5224104
16,241,1.7766691,-0.10358887,1.4543818,-0.05590289,1.6604837
17,241,2.1492786,-0.11716658,1.7101833,-0.062375147,1.9453648
19,241,2.8460484,-0.14938438,2.1822634,-0.07125409,2.477019
20,241,1.5259584,-0.08799742,1.2983664,-0.045356005,1.4712224
21,241,2.820709,-0.14892478,2.1630666,-0.071412764,2.4540842
22,241,1.285433,-0.07961697,1.1201003,-0.04810831,1.2827424
23,241,0.6506456,-0.052244045,0.7104126,-0.031068347,0.82294524
24,241,1.9785868,-0.11590951,1.5749446,-0.06515863,1.8131686
25,241,2.285321,-0.12812184,1.7836733,-0.07016976,2.0412872
26,241,1.5661049,-0.090865426,1.2755562,-0.075716734,1.4583882
27,241,1.3079754,-0.079958715,1.1396121,-0.04627566,1.3021358
28,241,2.9189317,-0.1507537,2.228524,-0.07644072,2.5
29,241,0.38854158,-0.039480843,0.46153095,-0.068349294,0.5457057
30,241,-0.06412946,-0.014579292,0.25524828,-0.010732322,0.28865805
31,241,0.9807643,-0.067678474,0.9431282,-0.023445278,1.0777873
32,241,1.6922456,-0.094350934,1.3902712,-0.06312531,1.5734452
33,241,2.7449117,-0.14383179,2.113976,-0.06984438,2.3884406
34,241,0.1617715,-0.020183492,0.3396279,-0.0323997,0.37955096
35,241,2.390883,-0.13231927,1.8681723,-0.064856865,2.136064
36,241,1.3509737,-0.08021946,1.1772865,-0.042406324,1.3368758
37,241,0.33095887,-0.03069747,0.40508497,-0.074253336,0.4681011
38,241,1.8070313,-0.105649516,1.4730952,-0.056462355,1.6817652
39,241,2.637728,-0.14174923,2.040291,-0.06616207,2.3163369
40,241,0.07472498,-0.017832143,0.3099114,-0.017484365,0.3460134
41,241,0.08992529,-0.013722011,0.29697713,-0.032841574,0.32444027
42,241,0.62929904,-0.055981133,0.6844246,-0.034542352,0.8098848
43,241,0.95414823,-0.059992827,0.8820032,-0.057967845,1.0041286
44,241,0.04187911,-0.014212638,0.28802067,-0.02138047,0.31663996
45,241,-0.12561136,-0.01927973,0.21255454,-0.018563267,0.2645062
46,241,2.507878,-0.13587625,1.9585028,-0.061239854,2.230758
47,241,1.4870869,-0.08761355,1.261383,-0.04966353,1.4375334
48,241,0.6814517,-0.05765908,0.73253524,-0.025149785,0.8576864
49,241,1.6385181,-0.095268495,1.3612726,-0.05421781,1.5498532
50,241,2.7945328,-0.14713302,2.1463988,-0.070539385,2.4342105
51,241,1.4382579,-0.08518719,1.250801,-0.034751467,1.415773
52,241,2.041647,-0.11490856,1.6298366,-0.06292884,1.865951
53,241,2.450976,-0.13367756,1.9180629,-0.061255816,2.1811612
54,241,1.6569942,-0.09130621,1.3863963,-0.052088674,1.566243
55,241,1.4966134,-0.086565256,1.2734054,-0.047887165,1.4418894
56,241,0.2660008,-0.023674881,0.36233348,-0.06558475,0.4090005
57,241,2.888573,-0.15221976,2.2075617,-0.07265559,2.5
58,241,-0.3622526,-0.012981671,0.13471898,-0.0012568778,0.16970794
59,241,1.0302842,-0.064165786,0.9570201,-0.04243887,1.0835522
60,241,0.42725304,-0.041585907,0.51330495,-0.056107424,0.6034119
61,241,1.7197661,-0.10105564,1.4042329,-0.061777424,1.6084391
62,241,1.5919164,-0.089494795,1.343561,-0.048106328,1.5162406
63,241,0.20472424,-0.019955665,0.33642247,-0.052129794,0.3749309
64,241,0.8278073,-0.0551556,0.8225443,-0.039133262,0.9349077
65,241,1.7001594,-0.09512856,1.366625,-0.08071964,1.5542403
66,241,0.017185487,-0.012574007,0.28524634,-0.016669799,0.30887097
67,241,0.97206056,-0.06394671,0.9322659,-0.030005664,1.0571803
68,241,0.6450826,-0.046442837,0.69567704,-0.043755755,0.794613
69,241,1.4799026,-0.08812641,1.2312194,-0.063711986,1.4111978
70,241,0.97956383,-0.066837735,0.9430832,-0.023937993,1.0757273
71,241,1.4637625,-0.08632993,1.2609941,-0.03976108,1.4262048
72,241,1.7635937,-0.10149927,1.4558395,-0.051033,1.6572906
73,241,1.2702394,-0.07788697,1.0982293,-0.056251694,1.2600354
74,241,1.5040199,-0.08938147,1.2606106,-0.056219254,1.4390534
75,241,1.1451135,-0.064964704,1.016653,-0.0594166,1.1379373
76,241,1.3499098,-0.07899397,1.1501945,-0.060696445,1.3143855
77,241,1.3627344,-0.0814827,1.1497508,-0.06465407,1.3176861
78,241,-0.19669536,-0.0143724345,0.20172307,-0.016232204,0.23892966
79,241,2.370578,-0.13058461,1.8630037,-0.059644476,2.1198778
80,241,1.6874361,-0.09865564,1.3628424,-0.07321306,1.5635206
81,241,0.05109775,-0.014311893,0.28044,-0.027852805,0.3103598
82,241,1.4856942,-0.08514461,1.236483,-0.06610634,1.4045787
83,241,-0.5851535,-0.009749548,0.007157363,-0.01081478,0.04175674
84,241,0.30281857,-0.032597814,0.40726566,-0.057997946,0.4721749
85,241,0.70228773,-0.056974467,0.74683344,-0.025706675,0.869287
86,241,1.3703122,-0.07770844,1.1693892,-0.059081305,1.3191499
87,241,2.086292,-0.11721284,1.6661543,-0.059345625,1.9011525
88,241,0.51670974,-0.04878448,0.56838065,-0.058966413,0.6767814
89,241,1.1782601,-0.07389865,1.0381571,-0.053537503,1.1843315
90,241,0.82516146,-0.057496373,0.83939004,-0.024271375,0.9521605
91,241,1.0277312,-0.061416443,0.94504356,-0.05154025,1.0646394
92,241,2.3796792,-0.12846671,1.868576,-0.06307107,2.1243842
93,241,1.8909888,-0.10543343,1.5414182,-0.055174395,1.7494134
94,241,0.9209659,-0.060173374,0.8835579,-0.039910026,1.0038205
95,241,-0.15867947,-0.01605062,0.2225432,-0.00983437,0.26344106
96,241,0.24283747,-0.025221486,0.35523245,-0.05595297,0.40490875
97,241,0.71950626,-0.05265019,0.7605634,-0.028945455,0.8677435
98,241,2.4125493,-0.13314834,1.8894496,-0.061348077,2.1617296
99,241,0.87023443,-0.053319447,0.8509087,-0.0432009,0.9562577
0,242,2.794792,-0.14846411,2.137884,-0.07481203,2.4395044
1,242,0.20040146,-0.021187944,0.30881047,-0.06079553,0.3535709
2,242,0.68376887,-0.054449633,0.72419786,-0.034741286,0.8435339
3,242,1.9004747,-0.10987964,1.5331844,-0.059650786,1.7516574
4,242,0.11684208,-0.016925419,0.32069063,-0.027643198,0.35574767
5,242,-0.39739686,-0.012060201,0.109187804,-0.007611793,0.14396906
6,242,-0.06866875,-0.01588815,0.26840964,-0.0014611658,0.30334648
7,242,-0.2667468,-0.015797697,0.19000994,0.004941295,0.22872308
8,242,-0.00051417225,-0.0132986205,0.25416982,-0.025456581,0.28282556
9,242,2.5592499,-0.14033794,1.9785295,-0.06832615,2.2610886
10,242,1.2991443,-0.07855333,1.1390508,-0.043669987,1.2933968
11,242,1.322245,-0.074099995,1.131036,-0.06369118,1.2746739
12,242,-0.14095774,-0.015533657,0.22852013,-0.010491213,0.26843998
13,242,1.6648518,-0.0978245,1.369578,-0.05926319,1.5613955
14,242,0.069029234,-0.015635977,0.2853687,-0.029801873,0.31912726
15,242,1.6173527,-0.0951148,1.3429872,-0.054894272,1.5271457
16,242,1.7912592,-0.10419432,1.4643813,-0.0562238,1.6772674
17,242,2.1664333,-0.117841534,1.7216417,-0.062528014,1.9553224
19,242,2.8679368,-0.15016566,2.1964726,-0.07212148,2.5
20,242,1.5389806,-0.08849184,1.306699,-0.04586404,1.4758139
21,242,2.8424041,-0.14970922,2.177023,-0.07259684,2.481395
22,242,1.2966714,-0.08013093,1.1281083,-0.04784283,1.2880743
