iteration,global_step,surrogate_loss,value_loss,entropy,clip_fraction,grad_norm,explained_variance,learning_rate
1110,6825984,-2.5834317784756423e-05,65.17801036834717,1.7354387521743775,0.0,22.47247142791748,0.02196526527404785,0.0003
1111,6832128,-0.00015356913572759368,75.09576148986817,1.7353449642658234,0.0,19.85591024160385,0.0194474458694458,0.0003
1112,6838272,-0.0007196992257377133,17.557532405853273,1.7343281686306,0.0019856771279592065,13.584826636314393,0.04289686679840088,0.0003
1113,6844416,-0.00043719783425331114,34.137902450561526,1.7337145447731017,0.003352864648331888,7.749688148498535,0.020460963249206543,0.0003
1114,6850560,-0.0007561851292848587,30.75858497619629,1.7336866438388825,0.02477213633537758,9.57779307961464,0.011880993843078613,0.0003
1115,6856704,-0.0005123882088810206,17.283650064468382,1.7342827320098877,0.004361979302484542,10.794638431072235,0.01920139789581299,0.0003
1116,6862848,2.652537077665329e-05,17.005574202537538,1.734088170528412,0.00019531250291038305,12.463110327720642,0.022331595420837402,0.0003
1117,6868992,-0.004191765570431017,0.30425183922052385,1.7344650864601134,0.06018880340270698,11.18906047642231,0.6604236364364624,0.0003
1118,6875136,-0.003741648094728589,0.25410313457250594,1.7346796095371246,0.04150390764989424,10.99622510075569,0.5459848046302795,0.0003
1119,6881280,-0.0025690821930766106,0.1765498511493206,1.734233456850052,0.044042969655129126,9.324220860004425,0.556755542755127,0.0003
1120,6887424,-0.0016934267478063703,0.16304063722491263,1.7337057650089265,0.07978515774884727,10.017582747340203,0.5506227016448975,0.0003
1121,6893568,7.866800297051668e-05,0.16309807524085046,1.732828402519226,0.010709635680541396,8.860502010583877,0.4285799264907837,0.0003
1122,6899712,0.00044735465198755266,24.100760889053344,1.732211810350418,0.0,7.899232757091522,0.0016355514526367188,0.0003
1123,6905856,-0.0002733483153861016,11.69044303894043,1.7337902426719665,0.0,7.355446043610573,-0.010621905326843262,0.0003
1124,6912000,-4.7347927466034887e-05,1.5850441664457322,1.7353814542293549,0.00039062500291038306,8.89096117913723,0.021499931812286377,0.0003
1125,6918144,-7.777262944728137e-05,37.83325223922729,1.7368788719177246,0.0,8.670009541511536,0.0007853507995605469,0.0003
1126,6924288,-0.0006859071552753448,31.839541721343995,1.7374464750289917,0.003385416729724966,6.629198515415192,0.005346894264221191,0.0003
1127,6930432,5.997507832944393e-05,69.76592216491699,1.7364743113517762,0.0003906250087311491,28.90959448814392,0.0034552812576293945,0.0003
1128,6936576,-7.570371963083744e-06,25.412000942230225,1.7364050209522248,0.0,5.22220359146595,0.0024040937423706055,0.0003
1129,6942720,-0.000663381232880056,31.364244318008424,1.7363579630851746,0.0017578125291038305,14.791432869434356,0.00690770149230957,0.0003
1130,6948864,-0.00013935271417722105,9.113783288002015,1.736549711227417,0.00042317709303461013,5.113459007441998,0.013622939586639404,0.0003
1131,6955008,-0.0005514387317816727,30.603357601165772,1.7352996110916137,0.012500000340514817,9.067967426776885,0.005790889263153076,0.0003
1132,6961152,-4.722909070551395e-05,84.68506393432617,1.7335937440395355,0.000260416668606922,31.75566005706787,0.0026317238807678223,0.0003
1133,6967296,-0.00036740794312208893,43.53344020843506,1.7337306320667267,0.0008138021163176745,9.96127158999443,0.0006807446479797363,0.0003
1134,6973440,6.085051281843334e-05,40.18635158538818,1.7362315952777863,0.0020833333721384404,13.69420634508133,0.008022189140319824,0.0003
1135,6979584,3.968179225921631e-06,84.83489322662354,1.7376012921333313,0.0,32.02448697090149,0.005855143070220947,0.0003
1136,6985728,-3.0212907586246728e-05,70.17634391784668,1.7380480527877809,0.0,24.598995971679688,-0.0015059709548950195,0.0003
1137,6991872,5.4058223031461236e-05,25.55481424331665,1.7380045175552368,0.0,10.28770545721054,0.005235910415649414,0.0003
1138,6998016,2.8610549634322526e-06,72.67462902069092,1.738925278186798,0.0,27.780861473083498,0.0024033188819885254,0.0003
1139,7004160,1.9230484031140805e-05,50.86095638275147,1.7394694089889526,0.0,19.794675827026367,0.0005847811698913574,0.0003
1140,7010304,-9.246596600860357e-05,85.74348793029785,1.7395787954330444,0.0,29.435130763053895,-0.002224564552307129,0.0003
1141,7016448,-9.826729074120521e-05,80.63037509918213,1.7397759437561036,0.0,28.42217288017273,0.0027756094932556152,0.0003
1142,7022592,-8.819696959108114e-05,77.90698280334473,1.7399511873722076,0.0,27.944123935699462,0.00018680095672607422,0.0003
1143,7028736,-4.806283395737409e-05,65.76971015930175,1.7405938684940339,0.0,17.95582264661789,0.0019292831420898438,0.0003
1144,7034880,1.8709059804677964e-05,134.7753963470459,1.7412806451320648,0.0,42.22702646255493,0.00018268823623657227,0.0003
1145,7041024,-4.0187663398683074e-05,135.96619682312013,1.7414717972278595,0.0,48.50722870826721,0.003902733325958252,0.0003
1146,7047168,-0.00015394354704767466,87.61350002288819,1.741503930091858,0.0,27.0362827539444,0.00010085105895996094,0.0003
1147,7053312,-0.0003044899902306497,57.03657703399658,1.7414864122867584,0.00016276042151730508,15.170820331573486,-0.0015178918838500977,0.0003
1148,7059456,0.000193419330753386,176.0500061035156,1.7408531606197357,0.0,56.999583625793456,-0.0015162229537963867,0.0003
1149,7065600,-1.534721814095974e-05,137.38018302917482,1.7407321870326995,0.0,51.034988975524904,-0.001608729362487793,0.0003
1150,7071744,-8.433422772213817e-05,68.33847923278809,1.7411150813102723,0.0,18.20585788488388,0.0017212629318237305,0.0003
1151,7077888,-0.00020509280730038882,29.625306224823,1.7423508405685424,0.0018880209012422712,5.515970596671105,0.0008191466331481934,0.0003
1152,7084032,0.0002637984231114388,85.73076210021972,1.7470229744911194,0.0016601563082076609,24.895772552490236,-0.001452326774597168,0.0003
1153,7090176,-4.076464101672172e-05,51.51229076385498,1.7487275898456573,0.0,11.55223507285118,-0.003140568733215332,0.0003
1154,7096320,-0.00045889664615970103,20.771160936355592,1.7480713963508605,0.005175781471189111,6.955956679582596,0.00014674663543701172,0.0003
1155,7102464,-8.743212092667818e-05,27.38914623260498,1.7470528542995454,0.03802083493210375,8.66995275914669,0.005286812782287598,0.0003
1156,7108608,-0.0014323890907689929,24.140346145629884,1.7483000576496124,0.04121093888243195,10.476659578084945,-0.005090117454528809,0.0003
1157,7114752,-0.0004725154954940081,17.78287591934204,1.7504468858242035,0.0019531250378349795,9.38630427122116,-0.0031017065048217773,0.0003
1158,7120896,-3.0570197850465773e-06,9.170524716377258,1.7523768663406372,0.0,11.249654519557954,0.0006330609321594238,0.0003
1159,7127040,-0.0012904260598588734,0.1715785264968872,1.7516006469726562,0.04388020938495174,7.530609385669232,0.03224039077758789,0.0003
1160,7133184,-0.0003046637400984764,0.15695418864488603,1.746922677755356,0.107812501990702,8.192422792315483,0.06720638275146484,0.0003
1161,7139328,0.0009808439295738935,0.13615100942552089,1.743462735414505,0.02190755274205003,8.32293526828289,-0.02043437957763672,0.0003
1162,7145472,-0.0011504305060952903,0.1289410252124071,1.7417134404182435,0.018033854808891192,10.27971738576889,-0.001711130142211914,0.0003
1163,7151616,-0.0004448947438504547,23.432595920562743,1.7403454959392548,0.0006510416918899864,6.215139150619507,0.0006110668182373047,0.0003
1164,7157760,-0.000121729273814708,4.969086352735758,1.7404573082923889,0.0,8.590397584438325,0.0030043721199035645,0.0003
1165,7163904,-6.016227416694164e-05,20.84619197845459,1.7419509768486023,0.0,7.403615498542786,-0.004465937614440918,0.0003
1166,7170048,-0.00021159315947443246,23.571708583831786,1.7440908968448638,0.00013020833721384407,8.598062962293625,-0.0019675493240356445,0.0003
1167,7176192,9.026136249303817e-05,66.33137817382813,1.7448966443538665,0.0,24.393233838677407,0.0014188289642333984,0.0003
1168,7182336,-0.0006108265370130539,34.35461835861206,1.7448570251464843,0.0005208333517657593,12.370060855150223,-0.002327561378479004,0.0003
1169,7188480,-0.00029411240657282176,78.26879997253418,1.7443758428096772,0.0012695312907453626,27.903864789009095,-0.002162456512451172,0.0003
1170,7194624,2.964409068226814e-05,26.854023361206053,1.7448640644550324,3.255208430346102e-05,7.982039141654968,0.00042426586151123047,0.0003
1171,7200768,-0.0005713107530027628,12.40786541700363,1.7469764828681946,0.006022135700914077,7.22751404941082,-0.0027800798416137695,0.0003
1172,7206912,-0.0006907514354679734,25.6205472946167,1.7488396883010864,0.06796875215950422,4.13024900406599,-0.0008684396743774414,0.0003
1173,7213056,-0.0007716652937233448,60.50644721984863,1.7516618251800538,0.03512369916716125,25.2830802321434,-0.0003032684326171875,0.0003
1174,7219200,-5.0997501239180566e-05,69.99694080352783,1.7530529856681825,0.0,25.63214135169983,-0.0011246204376220703,0.0003
1175,7225344,-0.0002573446541646263,57.721273231506345,1.7532481849193573,3.255208430346102e-05,22.48933639526367,0.0010074973106384277,0.0003
1176,7231488,-6.247346755117178e-06,38.35951976776123,1.7531916081905365,0.00016276041860692204,13.272351467609406,0.0017244815826416016,0.0003
1177,7237632,-0.0002283426932990551,77.94758319854736,1.7531367599964143,0.008235677392804064,28.253005933761596,0.001784682273864746,0.0003
1178,7243776,3.046069759875536e-05,66.51678123474122,1.753502231836319,0.0,24.089500224590303,0.0010257363319396973,0.0003
1179,7249920,-0.00020087766461074352,26.826683712005615,1.7539690494537354,0.0004882812616415321,12.684832644462585,0.002730131149291992,0.0003
1180,7256064,-1.0767020285129547e-05,68.01342792510987,1.754341608285904,0.0,26.86873116493225,0.0055963993072509766,0.0003
1181,7262208,-0.0006382256280630827,94.29690666198731,1.7549067080020904,0.0005208333430346101,31.562248325347902,0.006647706031799316,0.0003
1182,7268352,-0.0001662185415625572,69.64073734283447,1.7552160620689392,0.0,25.796394872665406,0.00859522819519043,0.0003
1183,7274496,-0.0001950548030436039,139.12788848876954,1.7553982138633728,0.0,49.588363361358645,0.010063230991363525,0.0003
1184,7280640,-5.112576764076948e-06,80.66954345703125,1.755601692199707,0.0,33.14512186050415,0.013219296932220459,0.0003
1185,7286784,-8.607038762420415e-06,70.20381088256836,1.7558765292167664,0.0,27.865475034713747,0.016547977924346924,0.0003
1186,7292928,-9.795883670449257e-07,94.81184539794921,1.755913919210434,0.0,37.124013900756836,0.024473965167999268,0.0003
1187,7299072,-0.0002730641281232238,100.47546100616455,1.7558609127998352,0.0,35.88573822975159,0.027955174446105957,0.0003
1188,7305216,-4.155817441642284e-06,87.8034767150879,1.755918139219284,0.0,32.92692699432373,0.03298008441925049,0.0003
1189,7311360,-0.00012304343981668354,66.93491420745849,1.755996787548065,0.0,28.97761492729187,0.03563326597213745,0.0003
1190,7317504,2.1111685782670975e-05,146.44355735778808,1.7562556564807892,0.0,53.93787965774536,0.0347592830657959,0.0003
1191,7323648,-0.00014634877443313598,121.0643081665039,1.7564538657665252,3.255208430346102e-05,40.42473742961884,0.02596503496170044,0.0003
1192,7329792,6.9463159888982775e-06,71.07621555328369,1.7566093802452087,0.0,24.603421759605407,0.05581897497177124,0.0003
1193,7335936,-0.00011694354470819235,43.62226800918579,1.7564511597156525,6.510416860692204e-05,15.08949942588806,0.06754320859909058,0.0003
1194,7342080,-0.00024721950758248566,95.8195728302002,1.7569473445415498,0.0,37.09493911266327,0.0515483021736145,0.0003
1195,7348224,-0.00011710496619343758,19.304154229164123,1.7571940004825592,0.0,12.919567883014679,0.1165308952331543,0.0003
1196,7354368,-0.0020262594800442455,14.979028391838074,1.7566262781620026,0.03258463655074593,11.055355787277222,0.13164407014846802,0.0003
1197,7360512,-0.0008331415825523436,23.662594890594484,1.757780623435974,0.03450520883197896,6.1913441747426985,0.07802784442901611,0.0003
1198,7366656,-6.654198514297605e-05,29.5174560546875,1.7603328824043274,0.0,6.47888172864914,0.0638883113861084,0.0003
1199,7372800,-8.891231846064329e-05,9.90266147851944,1.7609567046165466,0.0,12.876681053638459,0.12256044149398804,0.0003
1200,7378944,-0.00036064209416508675,4.012611259520054,1.7621208012104035,0.002604166720993817,15.945850604772568,0.2040245532989502,0.0003
1201,7385088,-0.001966087403707206,0.2865425437688828,1.7617372274398804,0.03717447961680591,9.292928901314735,0.8491228818893433,0.0003
1202,7391232,-0.0011427058023400604,0.2235976554453373,1.757557076215744,0.033886719847214405,8.168745830655098,0.8018287420272827,0.0003
1203,7397376,-0.0014921274574589915,0.16697605475783348,1.756001728773117,0.045019532094011085,8.666192853450776,0.7819792628288269,0.0003
1204,7403520,-0.00027390471659600736,0.1343508217483759,1.7578803837299346,0.00719401054084301,7.642885136604309,0.7968106269836426,0.0003
1205,7409664,-0.0012732802861137316,31.446206760406493,1.7607033014297486,0.05465494911186397,8.802531659603119,0.013045907020568848,0.0003
1206,7415808,-0.0017060624435544015,0.1279977299273014,1.7615588366985322,0.07311198078095912,7.122987741231919,0.8809342980384827,0.0003
1207,7421952,0.00047841186169534923,12.829217147827148,1.7619022607803345,0.011523437866708263,8.02268283367157,0.0494731068611145,0.0003
1208,7428096,-0.0002771785482764244,20.162337827682496,1.7649849593639373,0.0004882812732830644,7.628080374002456,0.02972888946533203,0.0003
1209,7434240,-0.0004637506557628512,48.515120315551755,1.768185693025589,0.000781250002910383,12.967368972301482,0.02433687448501587,0.0003
1210,7440384,0.0002119605429470539,48.412074661254884,1.768836295604706,0.028157552814809604,17.923700749874115,0.040631234645843506,0.0003
1211,7446528,-3.8428246875810145e-05,56.97359733581543,1.7696383118629455,0.0,14.715982449054717,0.045276939868927,0.0003
1212,7452672,-0.0007493885078474705,28.997143363952638,1.7700867772102356,0.0346354179084301,4.176692390441895,0.09442013502120972,0.0003
1213,7458816,-0.001396972785005346,11.843441724777222,1.7720796048641205,0.017675781942671165,8.73477178812027,0.1976495385169983,0.0003
1214,7464960,-0.0012788856867700816,28.11665048599243,1.773598062992096,0.010026041822857223,12.356613552570343,0.08248591423034668,0.0003
1215,7471104,0.0004127090563997626,56.310672187805174,1.7733991205692292,0.00042317709885537625,24.35289137363434,0.05477094650268555,0.0003
1216,7477248,-0.0001487896777689457,75.31853561401367,1.7735879600048066,0.0,33.559332323074344,0.05398869514465332,0.0003
1217,7483392,6.905533373355866e-05,43.58998527526855,1.773649424314499,0.0,20.046505892276762,0.11956954002380371,0.0003
1218,7489536,-4.6946248039603235e-05,53.42850875854492,1.773555463552475,0.0,24.385209095478057,0.10636943578720093,0.0003
1219,7495680,-0.00028680688701570033,59.420677947998044,1.7734865367412567,0.0011393229506211355,28.89395295381546,0.11402422189712524,0.0003
1220,7501824,-8.730966656003147e-05,47.15459442138672,1.773906672000885,9.765625291038304e-05,11.430002552270889,0.1533491015434265,0.0003
1221,7507968,-0.00018694922327995301,65.61936817169189,1.7738739490509032,0.0,31.26451983451843,0.12083858251571655,0.0003
1222,7514112,-0.000209647323936224,42.435845375061035,1.773865658044815,0.00022786458721384405,9.140745151042939,0.15862500667572021,0.0003
1223,7520256,-4.33024950325489e-05,99.79156608581543,1.7740556478500367,0.0,43.527191162109375,0.10348767042160034,0.0003
1224,7526400,-0.0005677145905792713,61.14717407226563,1.7743810355663299,0.0006835937820142135,24.768210315704344,0.15721267461776733,0.0003
1225,7532544,-3.1162984669208527e-05,96.52377166748047,1.774734753370285,0.0,50.67859363555908,0.14599120616912842,0.0003
1226,7538688,-0.0005391196813434362,67.91141185760497,1.7748177230358124,0.0006510416831588372,30.19907349944115,0.18216264247894287,0.0003
1227,7544832,-2.9895396437495947e-05,118.07868461608886,1.7751745700836181,3.255208430346102e-05,57.28658628463745,0.1595119833946228,0.0003
1228,7550976,-0.00015362235717475414,84.32183151245117,1.7752906382083893,0.0,40.59245991706848,0.2109878659248352,0.0003
1229,7557120,-0.0009944110701326282,56.08697166442871,1.7760270476341247,0.05195312625728547,11.794796335697175,0.24404847621917725,0.0003
1230,7563264,-0.0024748124415054917,58.40706443786621,1.7768465876579285,0.0446289075713139,19.295641469955445,0.22619855403900146,0.0003
1231,7569408,-2.9912288300693036e-05,110.25356826782226,1.7773408234119414,0.0,50.100878190994266,0.15068936347961426,0.0003
1232,7575552,-1.0803366603795438e-05,102.27126922607422,1.7777245581150054,0.0,48.40354008674622,0.15711790323257446,0.0003
1233,7581696,-9.142875205725431e-05,76.39237174987792,1.7781112849712373,3.255208430346102e-05,26.978247046470642,0.1729893684387207,0.0003
1234,7587840,-0.0018362936563789845,45.03950805664063,1.7788887023925781,0.07275390861032065,11.463630545139313,0.21619164943695068,0.0003
1235,7593984,-3.66216991096735e-06,59.54118328094482,1.779470694065094,0.0,29.59448117017746,0.16694194078445435,0.0003
1236,7600128,-5.4370379075407985e-06,70.3487506866455,1.7796753823757172,0.0,23.05717693567276,0.13742411136627197,0.0003
1237,7606272,-0.00027678655460476874,16.80320861339569,1.779727929830551,6.510416860692204e-05,12.976198613643646,0.28105783462524414,0.0003
1238,7612416,0.00023178642732091248,32.46192893981934,1.7801267206668854,0.0,10.85360876917839,0.1566840410232544,0.0003
1239,7618560,-0.002508375397883356,28.68184623718262,1.779756909608841,0.13004557493841276,8.2784359395504,0.15895295143127441,0.0003
1240,7624704,0.00047711656661704184,16.812955856323242,1.7802431404590606,0.0,14.475627768039704,0.16366583108901978,0.0003
1241,7630848,-0.0021213549189269543,16.197704315185547,1.7812882959842682,0.039453125832369554,15.572117847204208,0.16576695442199707,0.0003
1242,7636992,-0.0073747954505961385,0.5082652553915977,1.7809452950954436,0.11914062881842255,14.1260621458292,0.8915659189224243,0.0003
1243,7643136,-0.00942543419660069,0.4840373769402504,1.7732205867767334,0.10419922266155482,9.714926251769066,0.8353992104530334,0.0003
1244,7649280,-0.0032453521009301765,0.43679015189409254,1.7618850648403168,0.15039062804426068,12.494314637780189,0.739365816116333,0.0003
1245,7655424,-0.0012173132505267858,0.3226680845022202,1.7555811822414398,0.068684897114872,10.525978380441666,0.6684542894363403,0.0003
1246,7661568,-0.0043867617438081655,0.28847315162420273,1.750334471464157,0.13378906700236257,12.291876077651978,0.4827781319618225,0.0003
1247,7667712,0.0007641995442099869,24.079303550720216,1.747404396533966,0.023470052768243477,13.10199266076088,0.008726060390472412,0.0003
1248,7673856,-0.0001315990462899208,11.640316987037659,1.7456735849380494,0.0023437500873114913,9.924157997965812,0.00880366563796997,0.0003
1249,7680000,-0.0022149247117340563,1.5969647254794836,1.7469769895076752,0.006217448154347949,9.224312490224838,0.10339921712875366,0.0003
1250,7686144,4.0595931932330134e-05,38.348394298553465,1.747373217344284,0.0,9.39498211145401,0.0028539299964904785,0.0003
1251,7692288,-6.850804202258587e-05,32.42090187072754,1.748119992017746,0.0,8.982144689559936,0.0020717978477478027,0.0003
1252,7698432,-8.56816564919427e-05,70.67611904144287,1.7493349492549897,0.0,28.282792568206787,0.001164078712463379,0.0003
1253,7704576,-0.0001722095621516928,25.545174646377564,1.7493654370307923,0.0,8.890479707717896,0.010580301284790039,0.0003
1254,7710720,-8.055326179601252e-05,31.698620891571046,1.7490475952625275,0.0,12.324487203359604,0.0069419145584106445,0.0003
1255,7716864,-0.0002303788045537658,9.196630501747132,1.7495180666446686,0.0,6.287136310338974,0.020159244537353516,0.0003
1256,7723008,-0.0004214375745505095,30.921737480163575,1.75020831823349,9.765625e-05,10.534873914718627,0.011086761951446533,0.0003
1257,7729152,-0.0002869551535695791,85.86240367889404,1.751440066099167,0.0002278645901242271,27.804237604141235,0.0021597743034362793,0.0003
1258,7735296,-2.3719854652881623e-06,43.716053295135495,1.751911562681198,0.0,17.419019246101378,0.014126121997833252,0.0003
1259,7741440,2.692005364224315e-06,40.41062545776367,1.7526352643966674,0.0,11.785685020685197,0.015574634075164795,0.0003
1260,7747584,-3.819474950432778e-05,85.51442756652833,1.7531458377838134,0.0,36.16867609024048,0.01120305061340332,0.0003
1261,7753728,-3.3387640723958614e-05,71.07661743164063,1.753266578912735,0.0,28.4461407661438,0.0018439888954162598,0.0003
1262,7759872,-0.0012339530745521187,25.641508102416992,1.7530547082424164,0.012565104532404803,4.391971004009247,0.014516890048980713,0.0003
1263,7766016,-0.001160477800294757,61.27571697235108,1.7527748465538024,0.007682291843229905,23.256352591514588,0.008790671825408936,0.0003
1264,7772160,-3.8708647480234504e-05,51.30110940933228,1.7528934478759766,0.0,21.645790296792985,0.004653751850128174,0.0003
1265,7778304,-0.00016418787417933346,91.16818771362304,1.7531429052352905,0.0,32.5152667760849,0.006605327129364014,0.0003
1266,7784448,6.100209429860115e-06,81.4525047302246,1.753566139936447,0.0,31.929788446426393,0.00861591100692749,0.0003
1267,7790592,-2.2743688896298407e-05,78.77971839904785,1.7539166927337646,0.0,29.0787850856781,0.005667328834533691,0.0003
1268,7796736,-4.2024627327919005e-05,66.27887134552002,1.7541491508483886,0.0,23.231168508529663,0.011497676372528076,0.0003
1269,7802880,-0.000144167710095644,134.96051254272462,1.7544998586177827,0.0,49.37638831138611,0.017786920070648193,0.0003
1270,7809024,-7.092644227668643e-05,136.81087379455568,1.7547746181488038,0.0,47.64508209228516,0.017623186111450195,0.0003
1271,7815168,-0.00011479593813419342,87.79880409240722,1.7551653802394866,0.0,27.2224072933197,0.02550530433654785,0.0003
1272,7821312,-6.949653397896327e-05,57.489006233215335,1.755567455291748,0.0,18.62119111418724,0.02147650718688965,0.0003
1273,7827456,-1.1076265946030616e-05,167.09475631713866,1.7554823160171509,0.0,63.34614849090576,0.020453989505767822,0.0003
1274,7833600,-5.161697044968605e-05,138.5548568725586,1.7553901374340057,0.0,60.28264148235321,0.023228466510772705,0.0003
1275,7839744,3.1153438612818716e-06,70.31252498626709,1.7555492758750915,0.0,27.116858768463135,0.029603898525238037,0.0003
1276,7845888,-2.8530170675367116e-05,29.569883632659913,1.7562890231609345,0.0,4.6839137971401215,0.04902464151382446,0.0003
1277,7852032,4.2713992297649386e-05,85.52396697998047,1.7572346746921539,0.0,31.768780136108397,0.03151589632034302,0.0003
1278,7858176,-0.0001629120670258999,51.8037202835083,1.7578726410865784,0.0002278645901242271,18.18054811656475,0.027815639972686768,0.0003
1279,7864320,9.962948970496655e-05,20.770845890045166,1.7581607401371002,0.0,10.79211847782135,0.04233449697494507,0.0003
1280,7870464,-0.00014484606217592954,27.32037396430969,1.7571887016296386,0.0,7.322459053993225,0.033637940883636475,0.0003
1281,7876608,-0.0006424214923754334,23.942340040206908,1.7568502366542815,0.0010416666918899864,8.85380271077156,0.025515973567962646,0.0003
1282,7882752,-0.0002556965686380863,17.675390863418578,1.7576997756958008,0.00022786458430346102,9.172960704565048,0.02842128276824951,0.0003
1283,7888896,0.00013657829258590938,9.167580086737871,1.758757334947586,0.0,8.640053564310074,0.033016085624694824,0.0003
1284,7895040,-0.0038009483832865953,0.1967431478202343,1.759490078687668,0.08258463619276882,10.374967992305756,0.7558903694152832,0.0003
1285,7901184,-0.0022015901311533527,0.20984580889344215,1.7585133016109467,0.05436198166571558,10.28477520942688,0.6120519638061523,0.0003
1286,7907328,-0.0028814146295189857,0.17870616689324378,1.7562335431575775,0.059147137179388666,7.481401646137238,0.3885371685028076,0.0003
1287,7913472,-0.001750662236008793,0.14067962244153023,1.7518667817115783,0.02242838566598948,6.623242861032486,0.32079440355300903,0.0003
1288,7919616,-0.0002745648263953626,23.774197006225585,1.7499709129333496,0.0017578125378349796,4.604991060495377,0.0032076239585876465,0.0003
1289,7925760,-0.00030567080539185555,5.0495530929416415,1.7507078349590302,0.0017903646337799727,5.5521429687738415,0.014895379543304443,0.0003
1290,7931904,-0.0002458821050822735,21.47840027809143,1.7532403826713563,0.0015950521425111218,4.708276253938675,-0.0032672882080078125,0.0003
1291,7938048,-4.169857129454613e-06,24.50020112991333,1.7555950820446014,0.0,5.04826403260231,-0.008690834045410156,0.0003
1292,7944192,-0.00011635972186923027,68.40520191192627,1.7569871962070465,0.0,28.226251316070556,0.0022702813148498535,0.0003
1293,7950336,-5.6302733719348906e-05,35.38437290191651,1.757571703195572,0.0,14.050738275051117,-0.003645658493041992,0.0003
1294,7956480,2.9449700377881527e-05,80.55441055297851,1.7576848983764648,0.0,31.7220134973526,0.00034624338150024414,0.0003
1295,7962624,-0.00031627247808501123,27.557817459106445,1.7582358956336974,0.000325520834303461,6.160045185685158,0.0013973116874694824,0.0003
1296,7968768,-0.0008147298925905488,12.635324811935424,1.7612478673458098,0.006966146011836827,3.3680989891290665,0.0035513639450073242,0.0003
1297,7974912,-0.0022345355711877344,26.1441499710083,1.7654572606086731,0.028450521852937526,8.668850433826446,0.004270017147064209,0.0003
1298,7981056,-0.0006303019355982542,62.00074481964111,1.7660603284835816,0.0005533854273380712,24.508822512626647,-0.0008249282836914062,0.0003
1299,7987200,-0.0007619630690896883,71.40565586090088,1.766400021314621,0.000292968752910383,20.99691163301468,0.0066024065017700195,0.0003
1300,7993344,0.00039142591413110495,59.7859245300293,1.7662008464336396,0.0011067708750488237,20.820845711231232,-0.0027426481246948242,0.0003
1301,7999488,-0.00022375276312232019,39.580074882507326,1.7661928296089173,0.0,16.529055190086364,0.004936575889587402,0.0003
1302,8005632,7.676836103200912e-05,80.63727760314941,1.7667293906211854,0.0,25.363159906864166,0.0034379959106445312,0.0003
1303,8011776,-0.00016109617426991464,68.75860195159912,1.7671369016170502,0.0,18.998123183846474,0.0032612085342407227,0.0003
1304,8017920,5.004772683605552e-05,27.7020001411438,1.7669155955314637,0.0005208333488553763,9.472043311595916,0.004069983959197998,0.0003
1305,8024064,-4.0842907037585976e-05,59.864193725585935,1.7668112158775329,0.0,21.31448178291321,0.0027547478675842285,0.0003
1306,8030208,-5.332092987373471e-05,96.87593078613281,1.7669629216194154,0.0,38.58504939079285,-0.0001538991928100586,0.0003
1307,8036352,-0.00010770873632282019,72.05182819366455,1.7671162068843842,0.0,27.904075860977173,0.000760197639465332,0.0003
1308,8042496,-7.871878333389759e-05,143.77788314819335,1.767307275533676,0.0,57.783450031280516,0.0006633996963500977,0.0003
1309,8048640,-3.3927429467439654e-05,82.90481758117676,1.7674128890037537,0.0,33.30385060310364,0.0019403696060180664,0.0003
1310,8054784,-2.3596995742991566e-05,72.01752166748047,1.767350196838379,0.0,30.096686840057373,0.004476070404052734,0.0003
1311,8060928,-4.144349368289113e-05,97.58422889709473,1.7673005044460297,0.0,34.63306047916412,0.0017456412315368652,0.0003
1312,8067072,-3.3401371911168096e-05,102.991695022583,1.7675321519374847,0.0,38.431960582733154,0.004387974739074707,0.0003
1313,8073216,-8.12695361673832e-06,90.0468240737915,1.76772980093956,0.0,30.114093780517578,0.0025106072425842285,0.0003
1314,8079360,-1.6930821584537625e-05,68.18106002807617,1.767860472202301,0.0,18.326077938079834,0.002749145030975342,0.0003
1315,8085504,-0.0001028236118145287,142.04517707824706,1.7682233691215514,0.0,40.76657795906067,0.0009129047393798828,0.0003
1316,8091648,-7.226341404020787e-06,121.40529708862304,1.7686214327812195,0.0,45.33802900314331,0.0020088553428649902,0.0003
1317,8097792,-0.00012801621633116156,72.91161880493163,1.768611454963684,0.0,21.479453492164613,0.002176821231842041,0.0003
1318,8103936,-0.0007653231383301318,44.73293056488037,1.768435299396515,0.0026041667559184136,10.351574170589448,0.002079904079437256,0.0003
1319,8110080,0.00011916062794625759,98.6190902709961,1.768427175283432,0.0,33.8904905796051,0.0028034448623657227,0.0003
1320,8116224,-2.4202489294111727e-05,19.86518552303314,1.7686367690563203,0.0,11.093719172477723,0.013636887073516846,0.0003
1321,8122368,-0.00044682035222649575,15.375434589385986,1.768619954586029,0.0,12.29653047323227,0.016902565956115723,0.0003
1322,8128512,5.813941825181246e-05,24.12664680480957,1.7688725233078002,0.0,10.510903829336167,0.015520572662353516,0.0003
1323,8134656,8.533680811524391e-05,30.509954071044923,1.7697647511959076,0.0,9.282747149467468,-0.003943800926208496,0.0003
1324,8140800,1.9047537352889777e-05,9.917574977874756,1.7708357751369477,0.0,8.938149785995483,0.024380028247833252,0.0003
1325,8146944,-0.00014397293562069536,3.9752474330365657,1.7717226505279542,0.0011718750378349797,12.084871035814285,0.022201478481292725,0.0003
