episode,step,cart_pos,pole_angle,cart_vel,pole_vel,cart_pos_dis,pole_angle_dis,cart_vel_dis,pole_vel_dis,action_idx,action_val,reward,epsilon,q_0,q_1
5532,731,0.18980324268341064,0.006488189101219177,0.1806495487689972,0.14940011501312256,0,0,0,1,0,-10.0,0.9999983906745911,0.9295044770190672,17.190928171748904,18.608820701139198
5537,732,0.18726252019405365,0.0012800543336197734,-0.583608865737915,-1.0291762351989746,0,0,-1,-8,1,10.0,0.9999958872795105,0.9294115265713654,12.05904372538235,16.94242021568382
5542,733,0.18594874441623688,-0.0020311488769948483,0.21125678718090057,0.1976255476474762,0,0,0,2,1,10.0,0.9999590516090393,0.9293185854187083,15.511159643629435,16.850746336764963
5550,734,0.1922430396080017,0.0063973162323236465,0.9463565349578857,1.3319740295410156,0,0,1,11,1,10.0,0.9993395209312439,0.9292256535601664,17.744762575459752,14.983143668190579
5558,735,0.20557717978954315,0.025699274614453316,1.626631498336792,2.3831863403320312,0,0,2,19,1,10.0,0.9969652891159058,0.9291327309948104,16.72094414211702,9.510280208166748
5569,736,0.2254250943660736,0.05508793890476227,2.255877733230591,3.3583500385284424,0,0,2,27,1,10.0,0.9911962151527405,0.929039817721711,10.70315723897198,8.383308555253453
5572,737,0.2512887418270111,0.09382841736078262,2.836407423019409,4.26165771484375,0,1,3,34,0,-10.0,0.9835721254348755,0.9289469137399388,9.61419081891088,3.4923747144734776
5577,738,0.2741940915584564,0.1281711906194687,1.877817153930664,2.8052268028259277,0,1,2,22,1,10.0,0.9738659262657166,0.9288540190485648,12.016031281454563,7.344644561676264
5580,739,0.29642966389656067,0.16166052222251892,2.484200954437256,3.752544403076172,0,1,2,30,0,-10.0,0.9633703827857971,0.9287611336466599,8.960214732963241,4.775285589719903
5587,740,0.3160270154476166,0.1913885921239853,1.5628302097320557,2.3761792182922363,0,2,2,19,1,10.0,0.9512569904327393,0.9286682575332953,6.327712834017216,4.680205267791079
5592,741,0.33522820472717285,0.22077831625938416,2.1885039806365967,3.3523645401000977,0,2,2,27,1,10.0,0.9326816201210022,0.928575390707542,6.383300750236007,3.308085400190445
5595,742,0.36037352681159973,0.2594577372074127,2.760220766067505,4.245521068572998,0,2,3,34,0,-10.0,0.913349986076355,0.9284825331684713,4.314519171551631,2.2921846045327428
5603,743,0.38271036744117737,0.2943638563156128,1.836702823638916,2.9111533164978027,0,2,2,23,1,10.0,0.8919097185134888,0.9283896849151545,5.692165592149676,3.639234791455129
5612,744,0.40444257855415344,0.3287709951400757,2.4257891178131104,3.8237431049346924,0,3,2,31,0,-10.0,0.8703425526618958,0.928296845946663,0.6853051779282348,0.24779128011293133
5622,745,0.4236963391304016,0.3600797951221466,1.5471372604370117,2.593703031539917,0,3,2,21,0,-10.0,0.8556997179985046,0.9282040162620683,2.1512796508898298,0.34835623811841654
5629,746,0.4346277713775635,0.37986865639686584,0.7464843988418579,1.4935221672058105,0,3,1,12,0,-10.0,0.848463773727417,0.9281111958604421,2.967968203974359,1.6872308490984924
5639,747,0.43793943524360657,0.3892765939235687,0.011409156024456024,0.49754005670547485,0,3,0,4,1,10.0,0.8395959138870239,0.9280183847408561,2.805890729153232,2.9983823677317742
5649,748,0.44213220477104187,0.40050482749938965,0.7228501439094543,1.5701656341552734,0,3,1,13,1,10.0,-2.178071975708008,0.927925582902382,2.7192005948091413,1.5126146284764386
5653,749,0.006039053201675415,0.10248556733131409,-0.11734296381473541,0.022194504737854004,0,1,0,0,1,10.0,0.9880132079124451,0.9278327903440918,15.129225526448906,14.972870301873545
5658,750,0.009203944355249405,0.1094842255115509,0.6433954238891602,1.205592393875122,0,1,1,10,0,-10.0,0.9868214130401611,0.9277400070650574,15.229371805095393,12.469582184771564
5670,751,0.011161304078996181,0.11479804664850235,-0.145180806517601,0.012839704751968384,0,1,0,0,1,10.0,0.9851832985877991,0.9276472330643509,15.129225526448906,14.760209098703687
5678,752,0.01405808050185442,0.12172381579875946,0.617155134677887,1.1989589929580688,0,1,1,10,0,-10.0,0.9838635325431824,0.9275544683410445,15.267962592505041,12.527593764455276
5690,753,0.01577553153038025,0.1270294040441513,-0.16766425967216492,0.015546798706054688,0,1,0,0,0,-10.0,0.9853519797325134,0.9274617128942104,15.16795510712091,14.543188251923485
5699,754,0.009984270669519901,0.1210288256406784,-0.8933103084564209,-1.0763715505599976,0,1,-1,-9,0,-10.0,0.9890693426132202,0.927368966722921,10.67238951941112,14.762385359217342
5705,755,-0.002767209429293871,0.1045496016740799,-1.5667527914047241,-2.090601921081543,0,1,-2,-17,0,-10.0,0.9938690066337585,0.9272762298262487,8.361217566683024,10.570534317700197
5707,756,-0.021990304812788963,0.07830064743757248,-2.193392038345337,-3.0377795696258545,0,1,-2,-24,0,-10.0,0.9981589913368225,0.9271835022032661,7.510221180957156,12.860076454885654
5719,757,-0.04723876342177391,0.04290727153420448,-2.776850461959839,-3.924973726272583,0,0,-3,-31,0,-10.0,0.9999988675117493,0.9270907838530458,4.828426431674382,12.77317654817892
5722,758,-0.07809039950370789,-0.001052328385412693,-3.3189523220062256,-4.755654335021973,0,0,-3,-38,1,10.0,0.998413622379303,0.9269980747746605,1.3374863131418058,7.01131527444495
5724,759,-0.10558781027793884,-0.03982919082045555,-2.3185601234436035,-3.213066339492798,0,0,-2,-26,0,-10.0,0.9940606355667114,0.926905374967183,9.259444458896157,11.407708225111719
5731,760,-0.1320546716451645,-0.07706714421510696,-2.895019292831421,-4.10854434967041,0,-1,-3,-33,0,-10.0,0.9849002361297607,0.9268126844296862,4.80270298093873,9.10000972265813
5738,761,-0.1640201210975647,-0.12288125604391098,-3.4249606132507324,-4.935942649841309,0,-1,-3,-39,0,-10.0,0.9688184261322021,0.9267200031612433,2.58722331010481,7.208739338100171
5742,762,-0.20101356506347656,-0.17658312618732452,-3.9081881046295166,-5.694625377655029,0,-1,-4,-46,1,10.0,0.9494779706001282,0.9266273311609271,0.9737767796987293,3.5846304233447244
5748,763,-0.23418903350830078,-0.22477103769779205,-2.8749186992645264,-4.156347274780273,0,-2,-3,-33,1,10.0,0.9331538081169128,0.9265346684278111,2.61664278398227,5.118078203358168
5758,764,-0.2575852870941162,-0.2585463225841522,-1.9355872869491577,-2.780745506286621,0,-2,-2,-22,0,-10.0,0.9149373173713684,0.9264420149609683,4.317546559907445,6.296394776625286
5763,765,-0.28030166029930115,-0.2916550934314728,-2.5238585472106934,-3.696096897125244,0,-2,-3,-30,1,10.0,0.896686315536499,0.9263493707594722,1.6492967906616474,3.379884210024109
5769,766,-0.3004456162452698,-0.3214244246482849,-1.628877878189087,-2.420706272125244,0,-3,-2,-19,1,10.0,0.8849318623542786,0.9262567358223963,0.19174985282277368,0.6804236687705364
5775,767,-0.31210359930992126,-0.33921703696250916,-0.8121174573898315,-1.275038719177246,0,-3,-1,-10,0,-10.0,0.8719284534454346,0.9261641101488141,1.908328115263687,1.9375181223115714
5782,768,-0.3240233361721039,-0.3578707277774811,-1.475035309791565,-2.289231300354004,0,-3,-1,-18,1,10.0,0.8596311211585999,0.9260714937377992,0.9635386891473704,2.300086546836474
5789,769,-0.3342702388763428,-0.374658465385437,-0.680099606513977,-1.1956226825714111,0,-3,-1,-10,0,-10.0,0.8459374308586121,0.9259788865884254,1.9589635046783558,1.9375181223115714
5800,770,-0.3448873460292816,-0.39250802993774414,-1.3457592725753784,-2.206021785736084,0,-3,-1,-18,1,10.0,0.8329222202301025,0.9258862886997666,0.8110473106233633,2.297434500241284
5805,771,-0.3539556860923767,-0.40875139832496643,-0.570456862449646,-1.1608939170837402,0,-3,-1,-9,1,10.0,0.8276827931404114,0.9257937000708967,1.343716448586055,1.642477395052429
5811,772,-0.3556325435638428,-0.4151109755039215,0.14335569739341736,-0.2112855166196823,0,-3,0,-2,0,-10.0,-2.179340362548828,0.9257011207008896,2.1603997448677,2.9206520398919604
5814,773,-0.1816737949848175,0.1786302626132965,0.1215367317199707,0.20910394191741943,0,1,0,2,1,10.0,0.9649088382720947,0.9256085505888195,12.995122276166756,13.846637048512507
5817,774,-0.17624211311340332,0.18732644617557526,0.8595825433731079,1.356796383857727,0,1,1,11,1,10.0,0.9571489095687866,0.9255159897337607,14.604563554443022,12.075402739336562
5828,775,-0.16375519335269928,0.2070050984621048,1.5405457019805908,2.417142152786255,0,2,2,19,0,-10.0,0.9497244954109192,0.9254234381347873,6.399313305418534,4.802870821513864
5835,776,-0.15311245620250702,0.22422195971012115,0.701553463935852,1.182863473892212,0,2,1,9,1,10.0,0.9413246512413025,0.9253308957909738,8.009194513341507,6.211747892496817
5840,777,-0.14215713739395142,0.2422298789024353,1.3904979228973389,2.252652168273926,0,2,1,18,0,-10.0,0.9334007501602173,0.9252383627013947,6.800727186901417,5.437453008363569
5851,778,-0.13290157914161682,0.25806841254234314,0.5708475708961487,1.062739610671997,0,2,1,9,0,-10.0,0.9310315251350403,0.9251458388651246,8.0380733889888,6.211747892496817
5859,779,-0.13146132230758667,0.2626184821128845,-0.18348434567451477,-0.023573487997055054,0,2,0,0,0,-10.0,0.9340575933456421,0.9250533242812381,8.1221641948929,7.563758534699474
5867,780,-0.13724391162395477,0.2567926049232483,-0.8821900486946106,-1.0259506702423096,0,2,-1,-8,0,-10.0,0.941760778427124,0.92496081894881,7.737076348981751,7.4793174728537295
5869,781,-0.14974355697631836,0.24132788181304932,-1.5332540273666382,-1.9604871273040771,0,2,-2,-16,1,10.0,0.9474364519119263,0.9248683228669151,3.702058231378114,6.010867230561907
5875,782,-0.16022484004497528,0.22926725447177887,-0.682852566242218,-0.6490513682365417,0,2,-1,-5,0,-10.0,0.9527647495269775,0.9247758360346284,5.684608291704221,5.795333548190148
5882,783,-0.17084288597106934,0.2173367142677307,-1.353212594985962,-1.6229383945465088,0,2,-1,-13,0,-10.0,0.9615788459777832,0.924683358451025,3.572362022768822,2.979162941192252
5885,784,-0.18791458010673523,0.19601325690746307,-1.9790467023849487,-2.5348520278930664,0,2,-2,-20,0,-10.0,0.9724926948547363,0.9245908901151799,1.9390033775043098,6.436424908070521
5886,785,-0.21102547645568848,0.1658533215522766,-2.5652823448181152,-3.3946378231048584,0,1,-3,-27,1,10.0,0.980347752571106,0.9244984310261685,3.252073869073821,5.569142009550501
5893,786,-0.23136401176452637,0.14018657803535461,-1.631090521812439,-1.9466878175735474,0,1,-2,-16,0,-10.0,0.9866541028022766,0.9244059811830658,9.824373427225243,11.46087471753382
5899,787,-0.25117552280426025,0.11552447825670242,-2.248682975769043,-2.870582342147827,0,1,-2,-23,1,10.0,0.9909834265708923,0.9243135405849475,6.778640201997119,14.175439004560005
5904,788,-0.2684406340122223,0.09495580196380615,-1.3313909769058228,-1.4465157985687256,0,1,-1,-12,1,10.0,0.9922466278076172,0.9242211092308891,13.775873276478704,15.503426028314784
5915,789,-0.27690255641937256,0.08805312216281891,-0.4798733592033386,-0.12382449209690094,0,1,0,-1,1,10.0,0.9911972284317017,0.924128687119966,16.527533645724738,15.620222985862647
5924,790,-0.27720773220062256,0.09382321685552597,0.3084157407283783,1.101383090019226,0,1,0,9,0,-10.0,0.9903440475463867,0.924036274251254,12.157279945659244,11.444807884596816
5936,791,-0.2784709334373474,0.09826458245515823,-0.45723259449005127,-0.060526713728904724,0,1,0,0,1,10.0,0.9890469908714294,0.9239438706238289,15.680547864157617,14.974146903618465
5946,792,-0.2785600423812866,0.10465668141841888,0.3290548324584961,1.1619783639907837,0,1,0,9,1,10.0,0.9849314093589783,0.9238514762367666,12.157279945659244,11.624043942873524
5950,793,-0.27112650871276855,0.12275418639183044,1.0554847717285156,2.2927136421203613,0,1,1,18,0,-10.0,0.9807612895965576,0.9237590910891429,13.895599259380903,8.82982120805655
5950,794,-0.2652202844619751,0.13870370388031006,0.23721712827682495,1.0590753555297852,0,1,0,8,0,-10.0,0.9795747399330139,0.923666715180034,12.931195685240308,11.741817508460443
5954,795,-0.2671240568161011,0.14291690289974213,-0.5166308879852295,-0.0718279480934143,0,1,-1,-1,0,-10.0,0.9814161658287048,0.9235743485085159,10.087388802978307,9.540531854621861
5960,796,-0.2762421667575836,0.13632260262966156,-1.2139586210250854,-1.1157610416412354,0,1,-1,-9,1,10.0,0.9824039340019226,0.9234819910736651,11.327080583104287,15.02230229910628
5964,797,-0.28358766436576843,0.1326502114534378,-0.3733060956001282,0.190338134765625,0,1,0,2,1,10.0,0.9799784421920776,0.9233896428745578,13.053670159321236,14.823394468959796
5969,798,-0.28287971019744873,0.14149756729602814,0.4049678146839142,1.4008762836456299,0,1,0,11,0,-10.0,0.9777907133102417,0.9232973039102704,8.198303088897058,7.335067741097358
5972,799,-0.2831762433052063,0.14902783930301666,-0.36107420921325684,0.2524449825286865,0,1,0,2,1,10.0,0.9748831391334534,0.9232049741798795,12.975816347236412,14.36881028995218
5979,800,-0.28235629200935364,0.15848302841186523,0.4151175320148468,1.4594582319259644,0,1,0,12,0,-10.0,0.9722260236740112,0.9231126536824614,5.532995324200277,5.042207090610368
5987,801,-0.28253844380378723,0.16665519773960114,-0.3488600254058838,0.3198089599609375,0,1,0,3,1,10.0,0.9687536954879761,0.9230203424170932,13.162340802997633,10.576237072407823
5990,802,-0.2816084921360016,0.17676614224910736,0.42490801215171814,1.522400140762329,0,1,0,12,0,-10.0,0.9655405879020691,0.9229280403828515,5.980928792090355,5.042207090610368
5998,803,-0.2816772162914276,0.18563248217105865,-0.33655568957328796,0.3930007219314575,0,1,0,3,1,10.0,0.9614067673683167,0.9228357475788131,13.176790965326946,10.180530375004555
6006,804,-0.2806386947631836,0.19645176827907562,0.43437713384628296,1.590087890625,0,2,0,13,1,10.0,0.9521623253822327,0.9227434640040553,3.3189863043683485,2.876883219726586
6011,805,-0.2722349464893341,0.2187182456254959,1.145007848739624,2.694711685180664,0,2,1,22,1,10.0,0.9367408752441406,0.9226511896576549,4.230259431557947,3.7520862743264063
6016,806,-0.25706472992897034,0.251513808965683,1.7966198921203613,3.7083077430725098,0,2,2,30,0,-10.0,0.9206814169883728,0.9225589245386892,4.989510468233201,3.1598561425008933
6023,807,-0.24395211040973663,0.28163543343544006,0.9439737200737,2.4749491214752197,0,2,1,20,0,-10.0,0.9099031686782837,0.9224666686462353,6.010434789743524,5.103336822728093
6035,808,-0.2389279156923294,0.3001612722873688,0.1654660701751709,1.3650997877120972,0,2,0,11,1,10.0,0.8974820375442505,0.9223744219793707,4.856874602046987,4.113879998012086
6042,809,-0.23317714035511017,0.3201841413974762,0.8810949921607971,2.463942766189575,0,3,1,20,1,10.0,0.8770328164100647,0.9222821845371728,2.111410386706846,0.6301068506159035
6050,810,-0.2206181436777115,0.3506667912006378,1.5365720987319946,3.4702162742614746,0,3,2,28,1,10.0,0.8473726511001587,0.9221899563187191,1.5725594691344775,-0.257505212636703
6055,811,-0.20185600221157074,0.39067545533180237,2.1321403980255127,4.38330602645874,0,3,2,35,0,-10.0,-2.18324613571167,0.9220977373230873,-0.5887185690595068,-0.7951440175351874
6061,812,-0.0031000077724456787,-0.04582475125789642,-0.08172018826007843,-0.10782517492771149,0,0,0,-1,1,10.0,0.998371958732605,0.922005527549355,19.179262976256027,19.13561791675248
6068,813,0.00036720800562761724,-0.040349122136831284,0.6722370982170105,1.04774010181427,0,0,1,8,1,10.0,0.999433696269989,0.9219133269966001,18.10002251929001,13.504788179261919
6073,814,0.011057481169700623,-0.023796888068318367,1.3704776763916016,2.118860960006714,0,0,1,17,1,10.0,0.999990701675415,0.9218211356639004,14.296096352375248,12.262599695641667
6078,815,0.028442222625017166,0.003045136807486415,2.017735242843628,3.114619255065918,0,0,2,25,0,-10.0,0.9993096590042114,0.921728953550334,14.070275915304043,11.543524775497033
6087,816,0.04348573833703995,0.026273896917700768,1.1154136657714844,1.723212718963623,0,0,1,14,1,10.0,0.9975592494010925,0.921636780654979,14.994944374573132,14.979976482357735
6091,817,0.058442339301109314,0.04940376058220863,1.7833998203277588,2.7581088542938232,0,0,2,22,1,10.0,0.9932007193565369,0.9215446169769135,17.60698568162387,9.219545345121826
6102,818,0.07978945970535278,0.0824577659368515,2.4003853797912598,3.716984510421753,0,1,2,30,1,10.0,0.9844517707824707,0.9214524625152158,10.24111746333907,5.5023893998708875
6110,819,0.10702475160360336,0.12469252198934555,2.9680392742156982,4.602739334106445,0,1,3,37,1,10.0,0.9692435264587402,0.9213603172689643,6.539270498938311,2.250060029221343
6120,820,0.13965272903442383,0.17537513375282288,3.486639976501465,5.415602207183838,0,1,3,43,1,10.0,0.9453557729721069,0.9212681812372374,1.8148015932419437,0.7060535831106782
6127,821,0.17717288434505463,0.23376117646694183,3.9554343223571777,6.1538896560668945,0,2,4,49,0,-10.0,0.9177932739257812,0.9211760544191137,1.768563152003244,0.5556941282382863
6130,822,0.21082107722759247,0.2867172062397003,2.9252190589904785,4.648902893066406,0,2,3,37,1,10.0,0.8859553933143616,0.9210839368136717,4.290001643270806,1.2328095412880522
6134,823,0.24289822578430176,0.3377048671245575,3.423341989517212,5.427518844604492,0,3,3,43,1,10.0,0.8431918025016785,0.9209918284199904,0.10998399885332752,-0.9503431004991807
6141,824,0.2796308696269989,0.3959900736808777,3.867426633834839,6.1223464012146,0,3,4,49,0,-10.0,-2.2021560668945312,0.9208997292371484,-0.8014842038843211,-0.7862253490658592
6154,825,0.19112703204154968,-0.14831195771694183,-0.08434300124645233,-0.05174395442008972,0,-1,0,0,1,10.0,0.9796693921089172,0.9208076392642246,15.206222669629144,14.541158291385251
6159,826,0.19448351860046387,-0.1425856351852417,0.6566885709762573,1.0571972131729126,0,-1,1,8,1,10.0,0.9840697050094604,0.9207155585002982,12.555895261238597,11.867823243117002
6161,827,0.20494970679283142,-0.12621523439884186,1.3447598218917847,2.087672710418701,0,-1,1,17,0,-10.0,0.9872536659240723,0.9206234869444482,11.724173692708812,10.500813357603969
6170,828,0.2135528177022934,-0.11289956420660019,0.49452370405197144,0.7665774822235107,0,-1,0,6,0,-10.0,0.9873982071876526,0.9205314245957538,9.273662926752628,11.494208914304028
6177,829,0.21400140225887299,-0.1122576892375946,-0.29402878880500793,-0.45978617668151855,0,-1,0,-4,0,-10.0,0.9847811460494995,0.9204393714532942,10.612501554934433,12.914349827098528
6182,830,0.20689983665943146,-0.12336469441652298,-1.0234712362289429,-1.5953893661499023,0,-1,-1,-13,1,10.0,0.9824773073196411,0.9203473275161489,10.993823033427796,11.778601213099622
6187,831,0.20129241049289703,-0.1323733776807785,-0.20841777324676514,-0.36641615629196167,0,-1,0,-3,1,10.0,0.9831889271736145,0.9202552927833972,11.397918136684552,12.69259406365975
6193,832,0.20347651839256287,-0.12965740263462067,0.5442668795585632,0.7650933861732483,0,-1,1,6,1,10.0,0.9865216612815857,0.9201632672541189,12.779948171311498,13.677767591911483
6198,833,0.21287550032138824,-0.1160963624715805,1.2421627044677734,1.8142067193984985,0,-1,1,15,0,-10.0,0.9888791441917419,0.9200712509273935,12.362997556252711,14.171972887193558
6203,834,0.22049015760421753,-0.10545530170202255,0.39861389994621277,0.5033665895462036,0,-1,0,4,0,-10.0,0.9884689450263977,0.9199792438023008,13.017996379999929,14.95112070406281
6210,835,0.22001872956752777,-0.10738269239664078,-0.38311299681663513,-0.7123610973358154,0,-1,0,-6,1,10.0,0.9883514642715454,0.9198872458779206,11.463747509608131,14.498243897827525
6219,836,0.2205539345741272,-0.10792848467826843,0.38625040650367737,0.45178529620170593,0,-1,0,4,1,10.0,0.990526556968689,0.9197952571533328,13.017996379999929,15.077932844451304
6221,837,0.22845709323883057,-0.09733156859874725,1.0985760688781738,1.528867483139038,0,-1,1,12,1,10.0,0.9941654205322266,0.9197032776276175,16.083059970466955,13.135589316317894
6227,838,0.24319641292095184,-0.07638455927371979,1.7600988149642944,2.531158447265625,0,-1,2,20,1,10.0,0.9979043006896973,0.9196113072998547,14.377188619874662,5.662995301005405
6237,839,0.2642917037010193,-0.045778412371873856,2.3753788471221924,3.4675686359405518,0,0,2,28,0,-10.0,0.9996272325515747,0.9195193461691248,11.523561738443876,7.67252627718103
6243,840,0.28275737166404724,-0.01930643431842327,1.4459221363067627,2.0279769897460938,0,0,1,16,0,-10.0,0.9999564290046692,0.9194273942345079,13.70755770413593,12.793625281586584
6246,841,0.2923213243484497,-0.006601423025131226,0.5857150554656982,0.6979995965957642,0,0,1,6,1,10.0,0.9999567270278931,0.9193354514950844,15.349190881281142,13.13382283551639
6254,842,0.3021985590457916,0.006576405838131905,1.2924954891204834,1.7880555391311646,0,0,1,14,0,-10.0,0.999710202217102,0.919243517949935,15.172203008527894,15.83762942417771
6260,843,0.31030142307281494,0.017023513093590736,0.4448505938053131,0.48123371601104736,0,0,0,4,1,10.0,0.9992067217826843,0.91915159359814,13.615626405737604,14.87456037780531
6267,844,0.31883859634399414,0.02816527895629406,1.1632429361343384,1.592545747756958,0,0,1,13,1,10.0,0.9975039958953857,0.9190596784387802,16.361909670536576,15.420708693324364
6273,845,0.33425381779670715,0.04995989054441452,1.8277311325073242,2.6222503185272217,0,0,2,21,0,-10.0,0.9953099489212036,0.9189677724709363,18.526855912738213,9.169939655273906
6281,846,0.3474980592727661,0.06848401576280594,0.942758321762085,1.2666174173355103,0,1,1,10,1,10.0,0.9923948645591736,0.9188758756936892,15.75233235564955,13.235368789756897
6289,847,0.3608086407184601,0.08720726519823074,1.6241304874420166,2.3262014389038086,0,1,2,19,1,10.0,0.9865260720252991,0.9187839881061198,13.791966306874453,9.400876101075617
6296,848,0.3806326389312744,0.11607708781957626,2.2527313232421875,3.305903434753418,0,1,2,26,1,10.0,0.9761872291564941,0.9186921097073092,11.417190843513435,8.323883421359113
6300,849,0.40645161271095276,0.15431378781795502,2.830487012863159,4.209001064300537,0,1,3,34,0,-10.0,0.9645295143127441,0.9186002404963385,10.169680281119984,3.680881376975127
6304,850,0.4293452799320221,0.18833604454994202,1.8806170225143433,2.78678035736084,0,2,2,22,0,-10.0,0.956344485282898,0.9185083804722889,6.713714877937406,4.0500656429749675
6309,851,0.443215012550354,0.20893901586532593,1.0117933750152588,1.4999955892562866,0,2,1,12,0,-10.0,0.9527599811553955,0.9184165296342417,6.574492927995639,6.090307731286387
6319,852,0.4488091766834259,0.21734756231307983,0.21365514397621155,0.32735875248908997,0,2,0,3,0,-10.0,0.9539565443992615,0.9183246879812783,6.273366153535235,6.377518864199475
6324,853,0.44677311182022095,0.2145775556564331,-0.5237153768539429,-0.751251220703125,0,2,-1,-6,0,-10.0,0.9594134092330933,0.9182328555124802,6.115078211180764,5.9957110458619365
6327,854,0.43766120076179504,0.20146100223064423,-1.2088124752044678,-1.7529397010803223,0,2,-1,-14,1,10.0,0.9633866548538208,0.918141032226929,6.386518603423731,4.902598611277471
6334,855,0.43032506108283997,0.1913461536169052,-0.37581557035446167,-0.4625142216682434,0,2,0,-4,1,10.0,0.9625058770179749,0.9180492181237063,5.09476448832223,4.8616505014329885
6339,856,0.4309867322444916,0.1936340481042862,0.39797675609588623,0.7387465834617615,0,2,0,6,1,10.0,0.9569716453552246,0.917957413201894,7.860896911930626,6.500643057267916
6341,857,0.4390559494495392,0.2074328064918518,1.1135309934616089,1.8512754440307617,0,2,1,15,0,-10.0,0.9519177675247192,0.9178656174605737,7.547489463408638,5.75235974977854
6352,858,0.44561806321144104,0.21927665174007416,0.30710387229919434,0.6658204197883606,0,2,0,5,0,-10.0,0.9516698122024536,0.9177738308988277,7.095070769913759,6.468758788665484
6357,859,0.44447943568229675,0.21984116733074188,-0.4366421401500702,-0.42134934663772583,0,2,0,-3,0,-10.0,0.9559012651443481,0.9176820535157378,8.5032532136123,5.756032225200703
6365,860,0.4362115263938904,0.20999684929847717,-1.126541256904602,-1.4280513525009155,0,2,-1,-11,1,10.0,0.9587613344192505,0.9175902853103862,5.702402750896674,9.22593466122397
6373,861,0.4296620488166809,0.2030729204416275,-0.30028054118156433,-0.14887084066867828,0,2,0,-1,1,10.0,0.956554114818573,0.9174985262818552,9.734373550650451,8.195278190843862
6375,862,0.43104100227355957,0.2084367871284485,0.46655601263046265,1.0407650470733643,0,2,0,8,1,10.0,0.9492884278297424,0.9174067764292271,7.2982037441160035,7.954038028427647
6385,863,0.43975576758384705,0.22519227862358093,1.1748881340026855,2.141181468963623,0,2,1,17,0,-10.0,0.9424137473106384,0.9173150357515841,8.196531010848103,6.056829032369208
6393,864,0.44692379236221313,0.23997139930725098,0.367290735244751,0.9616861939430237,0,2,0,8,1,10.0,0.9344842433929443,0.917223304248009,7.127893448244369,8.105593864646092
6399,865,0.4546683132648468,0.25596052408218384,1.079116940498352,2.0642409324645996,0,2,1,17,0,-10.0,0.9270020127296448,0.9171315819175843,8.287129122654001,6.147856512214954
6402,866,0.4609624743461609,0.2701813578605652,0.2858193516731262,0.919823944568634,0,2,0,7,0,-10.0,0.925176739692688,0.9170398687593925,7.911081212133118,7.729403623828468
6408,867,0.45968857407569885,0.2735384702682495,-0.44488292932510376,-0.1260112226009369,0,2,0,-1,0,-10.0,0.9287648797035217,0.9169481647725165,9.65704444404312,8.195278190843862
6418,868,0.45141419768333435,0.26689910888671875,-1.1222935914993286,-1.0921156406402588,0,2,-1,-9,0,-10.0,0.9370174407958984,0.9168564699560393,7.034328853946997,8.448912797225898
6421,869,0.4366241991519928,0.2509632706642151,-1.7540206909179688,-1.9938099384307861,0,2,-2,-16,1,10.0,0.9430296421051025,0.9167647843090437,4.518439411124265,6.63720227014195
6426,870,0.42401671409606934,0.23868457973003387,-0.8892929553985596,-0.662539541721344,0,2,-1,-5,1,10.0,0.9427692890167236,0.9166731078306128,6.6200303241159535,6.628194713775109
6432,871,0.4197258949279785,0.23922953009605408,-0.08395491540431976,0.5810701251029968,0,2,0,5,0,-10.0,0.9427443742752075,0.9165814405198298,7.344470421097944,6.394108957889239
6440,872,0.4148658812046051,0.2392815351486206,-0.794815182685852,-0.44869327545166016,0,2,-1,-4,1,10.0,0.9414816498756409,0.9164897823757778,7.379872339737051,7.592945696740158
6447,873,0.4114808142185211,0.2419057935476303,0.0035404711961746216,0.7842562794685364,0,2,0,6,1,10.0,0.9342861175537109,0.9163981333975403,8.051900130546766,6.67909868941798
6452,874,0.415739506483078,0.2563472092151642,0.7419538497924805,1.9264627695083618,0,2,1,15,0,-10.0,0.9274216294288635,0.9163064935842006,7.779437501175028,5.75235974977854
6461,875,0.4188045263290405,0.2694036066532135,-0.0265020951628685,0.8191460371017456,0,2,0,7,1,10.0,0.9192509651184082,0.9162148629348421,8.055917272338995,7.916463798044278
6467,876,0.4227529764175415,0.28416383266448975,0.7098459601402283,1.9542789459228516,0,2,1,16,0,-10.0,0.9114001393318176,0.9161232414485486,8.170102715812394,6.119582798278107
6475,877,0.42554953694343567,0.29765716195106506,-0.049619197845458984,0.8732898831367493,0,2,0,7,1,10.0,0.9020854830741882,0.9160316291244037,8.055917272338995,7.707765356270998
6479,878,0.42924991250038147,0.3129130005836487,0.6834607720375061,1.9986048936843872,0,3,1,16,1,10.0,0.8851441144943237,0.9159400259614913,2.127390068159831,1.2022265200125188
6486,879,0.4399385154247284,0.33890387415885925,1.357000708580017,3.0329036712646484,0,3,1,24,1,10.0,0.8595916032791138,0.9158484319588951,0.5441371191799154,-0.091077694041516
6491,880,0.45701655745506287,0.37471094727516174,1.9712328910827637,3.975395917892456,0,3,2,32,0,-10.0,0.8334854245185852,0.9157568471156993,0.9058050144841703,-0.37633773397836406
6498,881,0.47197043895721436,0.4080618917942047,1.1363638639450073,2.836740255355835,0,3,1,23,1,10.0,-2.195246696472168,0.9156652714309877,1.1677240519793628,0.42493621235489754
6503,882,-0.13854819536209106,0.19028019905090332,-0.0029424577951431274,-0.06805500388145447,0,2,0,-1,1,10.0,0.9614755511283875,0.9155737049038447,10.228684066775676,8.312189743055523
